subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S034,4,25,disgust,0,206.42286 248.69695,209.99078 271.84474,215.15083 294.49981,222.44938 316.69405,231.55021 338.05087,245.88099 356.44117,264.08097 370.73595,285.93004 378.70509,309.06691 379.01233,331.69112 376.79398,352.36987 367.50091,367.95948 351.11137,381.0249 332.49023,387.47604 310.77274,392.43055 288.54258,395.10892 266.04877,397.18175 243.4449,220.21338 220.95015,233.82349 211.50055,250.34644 208.50786,267.12253 206.75354,283.30249 210.30415,303.71468 208.5548,320.28043 202.64654,337.68353 200.44923,354.98117 203.4652,370.6513 211.06196,294.83058 230.00711,295.36045 243.71754,295.66925 257.31461,296.20675 270.87165,277.61548 286.95797,288.21067 288.8078,298.73163 290.5635,309.60419 286.75529,319.13395 280.61863,235.81764 235.16735,245.25632 227.12695,257.68481 225.95124,269.05667 230.92286,258.16612 233.81351,247.04765 235.03814,321.69458 229.267,332.44951 222.9887,344.95204 222.64279,355.73822 228.50616,344.36611 229.86968,332.98219 229.91319,271.95446 320.9648,279.09851 312.61081,289.38919 308.52319,300.37429 307.29995,311.88443 307.03917,323.06577 309.43743,331.68919 316.62409,322.20128 319.4081,312.47098 320.88259,302.647 321.65959,292.35483 322.40627,282.04483 322.54914,282.76621 315.7604,291.57876 313.32115,300.59377 312.56985,311.09005 311.94039,321.43907 312.6801,311.02378 313.20465,300.81061 313.93774,291.66588 314.40565
S034,4,26,disgust,0,206.36668 248.71919,209.96014 271.86173,215.14875 294.50964,222.47716 316.69775,231.59308 338.0422,245.94652 356.42405,264.15613 370.7008,286.00941 378.65003,309.15342 378.9347,331.79028 376.68226,352.47958 367.39755,368.03104 350.95663,381.12906 332.34113,387.51551 310.59018,392.46079 288.34739,395.10478 265.84093,397.15416 243.2254,220.17419 221.01918,233.85711 211.5972,250.4058 208.58101,267.21136 206.86962,283.39279 210.50923,303.45802 208.69094,320.03521 202.67421,337.48122 200.47396,354.84453 203.40369,370.56148 211.00369,294.75275 229.87158,295.32213 243.52328,295.66428 257.06573,296.2134 270.56987,277.18966 285.99235,287.96381 288.13137,298.70685 290.06093,309.79833 286.03368,319.4166 279.5368,235.83819 235.07008,245.27125 227.0693,257.66221 225.91694,269.01611 230.85861,258.13278 233.65107,247.03966 234.87959,321.65076 229.10322,332.3947 222.86771,344.86145 222.50434,355.63958 228.3206,344.28288 229.63763,332.92481 229.66864,271.86782 320.28412,278.98303 311.84951,289.33369 307.76926,300.36513 306.51644,311.88167 306.20847,323.0792 308.61471,331.72561 315.80094,322.22809 318.59202,312.50058 320.12505,302.67529 320.94443,292.35019 321.67006,282.00261 321.81625,282.41513 315.10674,291.38163 312.50086,300.58393 311.71963,311.07079 311.05483,321.40935 311.81824,311.00864 312.32615,300.81666 313.11022,291.4822 313.59915
S034,4,27,disgust,0,206.36668 248.71919,209.96014 271.86173,215.14875 294.50964,222.47716 316.69775,231.59308 338.0422,245.94652 356.42405,264.15613 370.7008,286.00941 378.65003,309.15342 378.9347,331.79028 376.68226,352.47958 367.39755,368.03104 350.95663,381.12906 332.34113,387.51551 310.59018,392.46079 288.34739,395.10478 265.84093,397.15416 243.2254,220.17419 221.01918,233.85711 211.5972,250.4058 208.58101,267.21136 206.86962,283.39279 210.50923,303.45802 208.69094,320.03521 202.67421,337.48122 200.47396,354.84453 203.40369,370.56148 211.00369,294.75275 229.87158,295.32213 243.52328,295.66428 257.06573,296.2134 270.56987,277.18966 285.99235,287.96381 288.13137,298.70685 290.06093,309.79833 286.03368,319.4166 279.5368,235.83819 235.07008,245.27125 227.0693,257.66221 225.91694,269.01611 230.85861,258.13278 233.65107,247.03966 234.87959,321.65076 229.10322,332.3947 222.86771,344.86145 222.50434,355.63958 228.3206,344.28288 229.63763,332.92481 229.66864,271.86782 320.28412,278.98303 311.84951,289.33369 307.76926,300.36513 306.51644,311.88167 306.20847,323.0792 308.61471,331.72561 315.80094,322.22809 318.59202,312.50058 320.12505,302.67529 320.94443,292.35019 321.67006,282.00261 321.81625,282.41513 315.10674,291.38163 312.50086,300.58393 311.71963,311.07079 311.05483,321.40935 311.81824,311.00864 312.32615,300.81666 313.11022,291.4822 313.59915
S034,4,28,disgust,0,206.4325 248.82354,210.04506 271.96812,215.23778 294.63136,222.57169 316.82349,231.73196 338.1504,246.0897 356.54051,264.34027 370.78358,286.20683 378.72536,309.34144 378.95979,331.96224 376.76596,352.60986 367.3887,368.17318 350.96318,381.19336 332.32357,387.64521 310.59985,392.51176 288.34967,395.11712 265.83692,397.14749 243.22797,220.12328 220.93443,233.77582 211.36419,250.39298 208.40841,267.26964 206.96733,283.45892 210.83761,303.41212 208.60599,320.00677 202.44868,337.51164 200.24775,354.92991 203.16841,370.62738 210.94963,294.73154 230.15071,295.33665 243.64757,295.73143 257.05331,296.24014 270.4269,276.95274 285.16305,287.71698 287.66926,298.53365 289.6908,309.70217 285.8101,319.3273 279.3263,235.89324 235.17622,245.32603 227.17869,257.70415 226.09105,269.06841 231.01657,258.19178 233.76036,247.08078 234.91422,321.59516 229.17117,332.37525 222.90166,344.8606 222.51677,355.693 228.33836,344.32662 229.8385,332.9203 229.83962,271.67269 319.70937,278.85495 311.32524,289.26173 307.33479,300.30853 306.24104,311.74236 305.78578,322.85454 308.31491,331.6867 315.18669,322.26977 318.33863,312.44878 319.80081,302.54955 320.67348,292.18331 321.25933,281.80471 321.34302,282.08915 314.68741,291.18524 311.99467,300.53875 311.26346,310.65207 310.61137,320.62443 311.35645,310.61053 311.89417,300.78982 312.66258,291.30132 313.11577
S034,4,29,disgust,0,206.47554 248.83908,210.07463 271.97521,215.24937 294.63538,222.5652 316.8233,231.71715 338.14087,246.05543 356.53583,264.29769 370.77562,286.15075 378.72808,309.27155 378.96507,331.87957 376.8058,352.51381 367.42466,368.08287 351.01973,381.09336 332.39435,387.57313 310.69149,392.43215 288.45308,395.04043 265.95059,397.08125 243.3554,220.15099 220.92483,233.80444 211.33022,250.4393 208.40588,267.33342 207.06621,283.51365 211.02809,303.38515 208.68345,319.98343 202.48919,337.50402 200.30421,354.93502 203.22601,370.61733 211.07171,294.71805 230.28722,295.32628 243.72471,295.72871 257.07683,296.21468 270.39896,276.79512 284.82854,287.56948 287.48628,298.42667 289.56396,309.64135 285.71352,319.27962 279.20366,235.93912 235.21119,245.37347 227.23153,257.73813 226.17737,269.09338 231.10211,258.22264 233.80903,247.11381 234.93067,321.5627 229.26531,332.35243 223.0032,344.83327 222.62101,355.67042 228.44534,344.30731 229.98415,332.89527 229.96485,271.53913 319.46201,278.74187 311.09419,289.17064 307.1426,300.2228 306.10329,311.62729 305.60876,322.70798 308.18407,331.58795 314.96602,322.19594 318.21691,312.35096 319.65529,302.43365 320.53968,292.05601 321.07185,281.66892 321.12807,281.88499 314.50134,291.03547 311.77268,300.45184 311.06157,310.44778 310.41837,320.3037 311.16906,310.41178 311.70474,300.70889 312.46539,291.1567 312.90174
S034,4,30,disgust,0,206.49988 248.90826,210.10761 272.04165,215.29128 294.6994,222.61666 316.88494,231.77441 338.19634,246.11928 356.58943,264.36537 370.82124,286.21887 378.76749,309.34092 378.9949,331.95254 376.82828,352.58889 367.44815,368.14403 351.0253,381.16545 332.40359,387.62468 310.69018,392.47759 288.44771,395.07178 265.94089,397.10451 243.34255,220.17829 221.00504,233.86159 211.415,250.51161 208.48709,267.42252 207.18601,283.60266 211.20329,303.31743 208.8052,319.92176 202.55799,337.46405 200.37434,354.92546 203.26099,370.62472 211.12186,294.72589 230.31415,295.35129 243.71575,295.7694 257.0349,296.25565 270.32527,276.63199 284.42234,287.48166 287.22937,298.43801 289.3889,309.7515 285.45602,319.42852 278.79449,235.99614 235.23426,245.42878 227.27355,257.77613 226.2355,269.12308 231.14778,258.25595 233.80775,247.15714 234.92448,321.58158 229.27028,332.36936 223.02612,344.83554 222.63689,355.67141 228.44268,344.31466 229.97185,332.91107 229.94359,271.51934 319.19193,278.71501 310.79433,289.17326 306.85346,300.24595 305.81356,311.64718 305.2909,322.72836 307.87921,331.62878 314.64124,322.23809 317.91724,312.38843 319.37458,302.4661 320.27915,292.07202 320.79164,281.66728 320.84368,281.74371 314.2549,290.96847 311.45058,300.4746 310.73122,310.44163 310.07539,320.26848 310.83661,310.40857 311.36546,300.73945 312.14528,291.09632 312.58698
S034,4,31,disgust,0,206.66865 248.97956,210.27348 272.09298,215.45366 294.7341,222.7761 316.90507,231.9227 338.19371,246.25578 356.58346,264.48607 370.80137,286.31755 378.7476,309.42541 378.97124,332.03126 376.81289,352.66551 367.45845,368.19095 351.01814,381.24585 332.43117,387.67288 310.71432,392.52532 288.4821,395.10248 265.98284,397.13489 243.39516,220.36721 221.12951,234.12487 211.56481,250.80756 208.64946,267.75364 207.47721,283.91817 211.65969,303.21663 209.12756,319.83146 202.76006,337.42126 200.59893,354.94721 203.41102,370.6695 211.32906,294.80339 230.38785,295.46035 243.68173,295.90721 256.9013,296.37864 270.09552,276.22295 283.28355,287.25327 286.4969,298.45555 288.87871,310.02012 284.75691,319.79587 277.72416,236.24004 235.22767,245.66947 227.33059,257.9642 226.34971,269.27738 231.23731,258.42498 233.76258,247.35777 234.85141,321.66724 229.30583,332.45019 223.12116,344.87125 222.72574,355.69277 228.4912,344.35846 229.99191,332.9824 229.92802,271.4462 318.38158,278.63019 309.92379,289.16252 306.02775,300.28127 305.00564,311.66265 304.41622,322.73046 307.05262,331.67845 313.75326,322.29838 317.09833,312.43808 318.5897,302.50577 319.53758,292.07491 319.98259,281.63121 320.01061,281.35251 313.5258,290.76871 310.53597,300.50441 309.80803,310.37377 309.13108,320.10157 309.92753,310.34789 310.43014,300.78837 311.24781,290.91291 311.69149
S034,4,32,disgust,0,206.65175 249.0583,210.26139 272.16916,215.44564 294.81513,222.77667 316.99243,231.9241 338.26709,246.2591 356.67888,264.49426 370.88584,286.31983 378.84135,309.43514 379.04905,332.06277 376.90914,352.71862 367.57521,368.21104 351.07606,381.33864 332.52274,387.72034 310.76834,392.56667 288.51974,395.10755 265.99879,397.13782 243.3971,220.39212 221.24052,234.30996 211.68854,251.09089 208.79962,268.1407 207.90984,284.3014 212.44803,302.81016 209.59401,319.47327 202.96339,337.19019 200.84077,354.87617 203.5104,370.66547 211.57456,294.73418 230.4575,295.4595 243.5429,295.97126 256.57206,296.41071 269.5832,275.1623 280.94212,286.55718 284.99518,298.26214 287.82232,310.34057 283.3482,320.32342 275.58795,236.41196 235.13196,245.84902 227.3451,258.0593 226.48076,269.32681 231.32496,258.48732 233.58824,247.46164 234.61576,321.65111 229.26883,332.44581 223.18383,344.8016 222.77167,355.62025 228.46789,344.31046 229.94194,332.96336 229.80611,271.03568 316.76559,278.21678 308.1844,288.91593 304.38031,300.14301 303.41169,311.49265 302.67117,322.54043 305.42029,331.62044 311.96922,322.25732 315.50302,312.34842 317.05378,302.37123 318.09501,291.84756 318.39214,281.30809 318.36617,280.32424 312.07887,290.1429 308.71348,300.35809 307.97417,310.00325 307.25587,319.505 308.11801,309.99412 308.57591,300.68201 309.46707,290.32112 309.91085
S034,4,33,disgust,0,206.49985 249.02938,210.09997 272.14779,215.27788 294.80538,222.6071 316.99872,231.73942 338.27727,246.07156 356.71937,264.30234 370.93781,286.12437 378.91587,309.25611 379.13151,331.91451 377.0052,352.60881 367.71377,368.08467 351.16347,381.30262 332.64293,387.64574 310.84656,392.51531 288.57997,395.04526 266.03512,397.08912 243.41313,220.3171 221.27365,234.385 211.76588,251.2419 208.89391,268.37064 208.19408,284.52986 212.99315,302.40716 209.9598,319.11674 203.14259,336.93571 201.06022,354.75012 203.62176,370.60138 211.78222,294.59698 230.42061,295.36663 243.36772,295.91632 256.26994,296.33131 269.15892,274.20881 279.11538,285.91277 283.80571,298.02684 286.99503,310.52777 282.20036,320.69129 273.82934,236.43834 234.96571,245.88883 227.27233,258.03559 226.498,269.2645 231.31614,258.42981 233.36517,247.43816 234.35161,321.5758 229.19783,332.37966 223.2063,344.6816 222.79011,355.48815 228.43433,344.19621 229.844,332.87923 229.64849,270.5997 315.50765,277.77163 306.81294,288.60495 303.07167,299.92432 302.12074,311.26875 301.28851,322.31966 304.1135,331.47292 310.60582,322.10248 314.22146,312.16736 315.83225,302.16332 316.93657,291.56633 317.13305,280.94904 317.06932,279.40202 310.93312,289.53765 307.27424,300.12847 306.52041,309.66534 305.76905,319.05477 306.69472,309.66541 307.10485,300.48153 308.05689,289.74069 308.50265
S034,4,34,disgust,0,206.49189 248.86144,210.07461 271.98428,215.23734 294.64921,222.55401 316.8537,231.66581 338.13778,245.98617 356.60281,264.20546 370.83636,286.01978 378.8376,309.15936 379.07003,331.83507 376.96174,352.55515 367.70709,368.02846 351.13603,381.30753 332.64253,387.63777 310.82627,392.53264 288.55352,395.06798 265.99792,397.13094 243.3668,220.36772 221.15333,234.52547 211.68119,251.42473 208.82637,268.5962 208.23868,284.75068 213.19014,302.26996 210.07009,319.00816 203.1576,336.88408 201.10724,354.76846 203.61597,370.65024 211.83545,294.60206 230.28956,295.39012 243.16004,295.95428 255.99167,296.34981 268.81256,273.73133 277.96818,285.60806 283.02149,297.95151 286.42212,310.69413 281.4488,320.9648 272.73467,236.53734 234.73523,245.99852 227.10034,258.10869 226.38218,269.31228 231.19086,258.4802 233.11302,247.50862 234.07192,321.61559 229.06451,332.42613 223.13267,344.69635 222.72057,355.49155 228.33991,344.21015 229.70393,332.91219 229.46939,270.3986 314.67689,277.56801 305.9206,288.47792 302.21931,299.84938 301.28136,311.19205 300.40504,322.24405 303.27637,331.43202 309.74615,322.05475 313.39716,312.10615 315.03848,302.08819 316.17284,291.45083 316.30906,280.79048 316.21961,278.92722 310.1677,289.2429 306.34843,300.0451 305.59111,309.5266 304.82528,318.85731 305.79199,309.53088 306.16979,300.41363 307.15242,289.45919 307.5942
S034,4,35,disgust,0,206.49382 248.83267,210.07515 271.95258,215.23202 294.62142,222.54464 316.82809,231.66023 338.10202,245.9739 356.57891,264.19838 370.8032,286.00795 378.81169,309.14384 379.03247,331.81988 376.9546,352.53611 367.69054,368.00391 351.1105,381.29176 332.62993,387.62984 310.81336,392.5078 288.53793,395.02684 265.97733,397.09109 243.34738,220.35998 221.09382,234.56763 211.59242,251.51865 208.76975,268.74317 208.36233,284.89339 213.50798,302.0994 210.16593,318.85964 203.12815,336.79463 201.09788,354.74749 203.55911,370.64218 211.88398,294.55327 230.33726,295.37147 243.08955,295.96912 255.81432,296.3383 268.53235,273.26204 276.83787,285.26105 282.29425,297.80008 285.88315,310.74695 280.82971,321.09562 271.86459,236.60378 234.65724,246.06844 227.067,258.14301 226.41203,269.32975 231.20374,258.50564 233.01526,247.54566 233.92823,321.57277 229.02604,332.39742 223.12517,344.64756 222.70533,355.45294 228.30414,344.1789 229.70439,332.88022 229.43232,270.15979 313.86848,277.34823 305.08573,288.33216 301.44617,299.74468 300.57462,311.05235 299.60816,322.07097 302.55621,331.35338 308.88881,322.00373 312.70157,312.01347 314.3411,301.96049 315.51959,291.28087 315.56133,280.57982 315.43193,278.43206 309.46443,288.92679 305.49226,299.93966 304.74901,309.23844 303.97446,318.3871 304.96191,309.25381 305.3294,300.32678 306.33153,289.1589 306.75909
S034,4,36,disgust,0,206.4946 248.63404,210.05227 271.75358,215.17988 294.42989,222.46425 316.64281,231.56655 337.91573,245.85412 356.41197,264.07143 370.64312,285.86965 378.67635,308.99672 378.90708,331.66555 376.88343,352.37508 367.61544,367.86258 351.06069,381.14817 332.59575,387.53438 310.80016,392.41005 288.53226,394.94042 265.97619,397.02655 243.35579,220.35347 220.85094,234.5726 211.31533,251.55748 208.54109,268.81356 208.28361,284.95507 213.56745,302.05198 210.06363,318.82853 202.97374,336.79503 200.97081,354.77491 203.43961,370.65261 211.86477,294.51882 230.32467,295.33985 242.99828,295.94652 255.65256,296.28109 268.30253,273.00783 276.15705,285.02309 281.83954,297.62499 285.51752,310.64847 280.50829,321.027 271.50177,236.62796 234.48757,246.1008 226.92234,258.16097 226.31797,269.33871 231.11338,258.51873 232.86926,247.55719 233.73392,321.52534 228.9599,332.36988 223.07043,344.61909 222.65723,355.43483 228.2651,344.15979 229.71748,332.84847 229.41298,269.92833 313.3337,277.15177 304.57135,288.1732 300.98935,299.59882 300.19818,310.87118 299.17774,321.84874 302.19577,331.20316 308.40693,321.88207 312.35996,311.85252 313.96386,301.76836 315.1569,291.06807 315.11863,280.34998 314.94668,278.10134 309.01469,288.68278 304.99257,299.79237 304.28254,308.92866 303.52088,317.91519 304.51796,308.95147 304.88172,300.18767 305.87303,288.9219 306.27169
S034,4,37,disgust,0,206.4946 248.63404,210.05227 271.75358,215.17988 294.42989,222.46425 316.64281,231.56655 337.91573,245.85412 356.41197,264.07143 370.64312,285.86965 378.67635,308.99672 378.90708,331.66555 376.88343,352.37508 367.61544,367.86258 351.06069,381.14817 332.59575,387.53438 310.80016,392.41005 288.53226,394.94042 265.97619,397.02655 243.35579,220.35347 220.85094,234.5726 211.31533,251.55748 208.54109,268.81356 208.28361,284.95507 213.56745,302.05198 210.06363,318.82853 202.97374,336.79503 200.97081,354.77491 203.43961,370.65261 211.86477,294.51882 230.32467,295.33985 242.99828,295.94652 255.65256,296.28109 268.30253,273.00783 276.15705,285.02309 281.83954,297.62499 285.51752,310.64847 280.50829,321.027 271.50177,236.62796 234.48757,246.1008 226.92234,258.16097 226.31797,269.33871 231.11338,258.51873 232.86926,247.55719 233.73392,321.52534 228.9599,332.36988 223.07043,344.61909 222.65723,355.43483 228.2651,344.15979 229.71748,332.84847 229.41298,269.92833 313.3337,277.15177 304.57135,288.1732 300.98935,299.59882 300.19818,310.87118 299.17774,321.84874 302.19577,331.20316 308.40693,321.88207 312.35996,311.85252 313.96386,301.76836 315.1569,291.06807 315.11863,280.34998 314.94668,278.10134 309.01469,288.68278 304.99257,299.79237 304.28254,308.92866 303.52088,317.91519 304.51796,308.95147 304.88172,300.18767 305.87303,288.9219 306.27169
S035,5,1,disgust,1,207.47188 224.89576,210.4704 249.7081,214.8948 274.019,220.85333 297.99875,230.52355 320.63154,246.193 339.61138,265.34632 355.46504,287.92166 365.04812,312.43344 366.78788,334.90819 362.12737,353.89155 349.20598,369.36369 332.2647,381.51601 312.74116,388.46805 290.72616,392.53441 268.10022,395.61844 245.27996,397.79756 222.38241,229.45716 195.82019,243.16284 191.88335,257.2346 189.68455,271.43592 190.82578,285.34232 193.25918,323.80212 192.61636,336.69771 189.82005,349.79363 188.42801,362.97179 189.38709,375.83595 191.67795,306.6764 221.70347,307.27527 234.7934,307.96324 247.80602,308.275 260.80463,288.24995 279.53337,298.69107 281.69538,309.24415 282.12607,318.25831 280.94131,326.69878 277.93753,243.99171 221.02714,255.66586 213.3458,269.64678 213.67977,280.82437 221.69436,268.54838 224.91979,255.94194 224.68671,329.29353 221.38678,340.117 212.92089,353.9198 212.22839,365.48358 219.46478,353.76307 223.61708,341.35221 223.99034,277.54699 306.44046,286.82886 299.61938,297.80849 296.66525,309.14642 297.98401,319.24659 295.70407,329.46959 297.94832,338.46552 303.04814,330.32172 308.73705,320.87186 311.71051,311.09051 312.47504,299.28846 312.63883,287.61036 311.89987,289.26684 304.64266,299.1441 302.52693,309.14268 303.6818,318.39059 301.75915,327.71919 302.40148,318.49266 302.64658,309.63048 304.81981,299.44499 303.51087
S035,5,2,disgust,1,207.50838 224.90956,210.54471 249.73123,214.99884 274.05395,220.98671 298.03536,230.70483 320.66098,246.35467 339.6692,265.53793 355.49478,288.18174 364.99058,312.69815 366.76205,335.18583 362.02583,354.19609 349.0976,369.67294 332.12365,381.81692 312.56719,388.7381 290.5115,392.76038 267.85233,395.82052 245.00003,397.94864 222.07964,229.48259 195.7054,243.21497 191.78332,257.30837 189.66788,271.52677 190.76599,285.42578 193.28365,323.94386 192.56037,336.85202 189.72172,349.9453 188.29251,363.12915 189.20458,376.01079 191.4717,306.81842 221.52386,307.4259 234.64348,308.11829 247.67759,308.41801 260.69836,288.45535 279.18918,298.87822 281.3783,309.42394 281.8222,318.44923 280.62649,326.91001 277.61019,244.08168 220.91869,255.77899 213.29608,269.74421 213.60379,280.9181 221.62298,268.64464 224.81045,256.03609 224.57748,329.38785 221.20309,340.25286 212.83795,354.03149 212.15088,365.64016 219.28179,353.90271 223.41412,341.47338 223.74558,277.56659 306.43049,286.92409 299.56674,297.98638 296.55796,309.40578 297.87344,319.51288 295.46818,329.78671 297.73639,338.82884 302.86685,330.6156 308.53905,321.13398 311.5517,311.32793 312.3916,299.48909 312.5344,287.79489 311.66994,289.07857 304.64871,299.15451 302.4977,309.36715 303.52352,318.80579 301.5923,328.33163 302.23656,318.90841 302.47281,309.84233 304.6335,299.45294 303.39561
S035,5,3,disgust,1,207.29771 224.79095,210.34057 249.6214,214.79924 273.95382,220.79424 297.94987,230.51116 320.58977,246.1531 339.61737,265.35686 355.4296,288.01814 364.91567,312.5473 366.68492,335.04475 361.93005,354.06986 349.00114,369.55509 332.01719,381.70345 312.44938,388.62174 290.37834,392.6367 267.70525,395.69535 244.83918,397.81373 221.9075,229.28002 195.57506,243.04066 191.67935,257.15964 189.5784,271.3988 190.69728,285.30108 193.27562,323.71714 192.58078,336.62193 189.66972,349.73013 188.19816,362.93973 189.08947,375.84738 191.327,306.66131 221.36857,307.26835 234.48703,307.95886 247.5227,308.27386 260.54387,288.27096 278.95875,298.70641 281.18169,309.2726 281.63959,318.31728 280.43229,326.77705 277.36543,243.84572 220.7983,255.56333 213.22841,269.52642 213.52935,280.73702 221.47474,268.44477 224.64138,255.8248 224.40806,329.22146 221.05132,340.10664 212.74553,353.87515 212.06447,365.50077 219.13022,353.7476 223.22784,341.31532 223.57625,277.37493 306.15923,286.72313 299.26413,297.81135 296.31579,309.24772 297.65879,319.35706 295.25106,329.63522 297.47724,338.68474 302.59094,330.49773 308.32731,320.99903 311.37073,311.1672 312.22629,299.30567 312.35843,287.59216 311.46345,288.8235 304.41572,298.9555 302.25114,309.22192 303.31544,318.69585 301.36567,328.2582 301.98816,318.79684 302.25845,309.69388 304.43478,299.24914 303.21422
S035,5,4,disgust,1,207.22205 224.83216,210.30106 249.65814,214.7837 273.99084,220.80639 297.99164,230.54083 320.63113,246.1286 339.70133,265.37501 355.44418,288.09624 364.83437,312.62665 366.62187,335.12754 361.77736,354.1834 348.86022,369.67324 331.85269,381.812 312.261,388.69448 290.15398,392.65762 267.45416,395.6938 244.56264,397.75226 221.61797,229.1896 195.53506,243.01748 191.71677,257.19335 189.71379,271.47429 190.84877,285.36113 193.62577,323.53698 192.94263,336.4267 189.83974,349.5504 188.24716,362.80611 189.05672,375.76927 191.20747,306.6587 221.19885,307.26893 234.31966,307.95619 247.35805,308.29573 260.37972,288.26889 278.42163,298.70656 280.74008,309.3009 281.24014,318.38669 280.00066,326.84825 276.8135,243.7047 220.75515,255.47194 213.35962,269.40083 213.627,280.67747 221.39749,268.35917 224.48346,255.72759 224.24849,329.13415 220.88956,340.08325 212.80477,353.79356 212.14383,365.47473 218.9754,353.68754 222.97255,341.2508 223.32765,277.23228 305.73679,286.60288 298.74834,297.79715 295.90334,309.3172 297.30628,319.42386 294.80564,329.73557 296.95104,338.82366 302.04297,330.6562 307.90613,321.10719 311.04393,311.2109 311.98837,299.28554 312.07954,287.53067 311.02315,288.36976 304.09673,298.7623 301.87852,309.29476 302.93604,318.9767 300.94042,328.7542 301.51411,319.07416 301.8552,309.74945 304.05505,299.0428 302.9271
S035,5,5,disgust,1,207.24888 224.9464,210.36769 249.7581,214.85271 274.09588,220.88434 298.10182,230.63458 320.73729,245.99349 339.97249,265.29418 355.57795,288.18168 364.70642,312.68633 366.66501,335.20345 361.60586,354.38743 348.78624,369.936 331.756,382.0975 312.13189,388.92935 289.93998,392.79428 267.1762,395.82559 244.22181,397.76182 221.25104,229.2465 195.40053,243.25274 191.8196,257.57122 190.19879,271.94401 191.35226,285.76273 194.71717,323.48029 194.07662,336.35168 190.55907,349.49299 188.70653,362.83425 189.32087,375.91592 191.298,306.88882 220.94137,307.47113 234.09803,308.1109 247.16126,308.43694 260.20274,288.40925 277.01567,298.8043 279.609,309.43244 280.2541,318.61422 278.96457,327.11044 275.54106,243.64504 220.64546,255.56452 213.75282,269.38056 213.96046,280.7475 221.40278,268.38143 224.21578,255.73825 223.93273,329.09022 220.72404,340.25289 213.30027,353.79154 212.73976,365.61582 218.95688,353.73112 222.66753,341.27079 222.92932,276.71837 305.00056,286.26206 297.7944,297.79902 295.12604,309.59766 296.68801,319.70488 293.84462,330.14245 295.89085,339.35131 301.00909,331.11033 307.07636,321.4095 310.43277,311.35074 311.63988,299.25034 311.57184,287.40106 309.94973,286.88769 303.64544,298.11739 301.29952,309.50955 302.18349,319.90712 300.11402,330.41564 300.62056,319.99476 301.0637,309.90456 303.26033,298.36281 302.39799
S035,5,6,disgust,1,207.28332 225.05935,210.4432 249.83243,214.91476 274.16054,220.94189 298.15998,230.69143 320.77938,245.6989 340.24583,265.0562 355.64879,288.15728 364.40885,312.60628 366.62052,335.13118 361.26951,354.49099 348.61041,370.12076 331.56955,382.3159 311.92115,389.08161 289.62887,392.8148 266.79366,395.84916 243.76897,397.62086 220.78029,229.32245 195.19906,243.58021 191.97423,258.09758 190.90769,272.59351 192.10226,286.30333 196.32455,323.30044 195.77848,336.13374 191.65951,349.29365 189.43365,362.75195 189.77183,375.9967 191.4984,307.13732 220.57797,307.67186 233.77267,308.2357 246.85957,308.54053 259.91695,288.50339 274.93977,298.83219 277.93736,309.50554 278.79791,318.82202 277.43982,327.36022 273.67196,243.51546 220.4675,255.65103 214.31749,269.29373 214.4464,280.78612 221.39725,268.35516 223.80746,255.70338 223.44933,328.92782 220.50543,340.39433 214.04982,353.67465 213.64205,365.69121 218.96851,353.6716 222.25152,341.18841 222.38058,275.88259 303.82161,285.66167 296.30864,297.68285 293.92104,309.86907 295.72271,319.96939 292.40353,330.57483 294.29791,339.94513 299.44724,331.61505 305.81624,321.70124 309.48407,311.41284 311.0609,299.06819 310.75752,287.08963 308.32059,284.65381 302.89192,297.07615 300.36805,309.68982 301.02611,321.10145 298.85222,332.6446 299.2602,321.17406 299.85495,309.99836 302.04631,297.26957 301.56074
