subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S050,4,18,anger,1,312.96707 204.8355,313.63945 229.54019,317.5335 253.97137,323.13219 278.16034,329.9124 301.84634,342.59562 322.78987,363.43629 335.93205,385.6396 346.68888,409.82994 350.33462,434.71871 346.50512,457.29798 335.44358,478.38773 321.49212,494.04817 301.90113,499.50629 277.31677,502.69866 252.52732,505.78641 227.42738,507.57113 202.31137,330.3493 190.58814,342.41758 185.60054,355.25567 183.34799,368.22904 185.14145,381.08135 186.89245,422.31758 184.70109,436.09018 184.37268,449.63655 181.91687,463.33484 183.14571,476.43919 187.44589,406.43978 202.82433,406.69439 213.38468,407.10032 223.89024,407.08555 234.32668,388.43109 262.16903,397.17496 258.73877,406.47993 259.24029,414.92054 258.3423,422.61703 261.87661,350.38153 208.82648,359.945 201.78938,371.62879 200.43991,380.59665 207.63724,370.67941 211.2019,360.17756 212.16162,433.58293 205.42405,442.76782 198.96661,454.12405 201.09118,463.54059 207.62616,453.39242 210.32676,443.01875 209.75934,371.81222 292.85841,382.51308 285.82293,394.52191 281.90085,406.95527 283.34875,421.20858 280.79293,435.3518 284.22432,446.61406 293.17707,433.8221 290.7543,420.8355 289.91393,407.96092 290.59139,395.85458 291.05251,383.85645 292.44312,381.18199 289.3838,394.20274 287.48599,407.13648 287.11085,421.24396 286.44895,435.10548 287.87848,421.10315 286.56602,407.13665 287.3062,394.05929 287.61889
S050,4,19,anger,1,313.03686 204.89157,313.71243 229.59626,317.60898 254.0237,323.20966 278.20885,330.00569 301.8873,342.67739 322.83728,363.51384 335.97744,385.72351 346.71834,409.91242 350.33994,434.80024 346.51409,457.37898 335.45478,478.47871 321.52314,494.13243 301.93097,499.58648 277.34564,502.77569 252.55568,505.86014 227.45522,507.64129 202.34239,330.47915 190.57359,342.5759 185.68632,355.37046 183.42885,368.30572 185.22042,381.11369 186.96464,422.34109 184.7535,436.12678 184.41824,449.68851 181.96623,463.40931 183.15147,476.51228 187.46659,406.50868 202.91796,406.7589 213.48054,407.17108 223.98365,407.15022 234.42119,388.45099 262.30437,397.22037 258.84328,406.55888 259.36505,415.01101 258.44452,422.71332 261.99935,350.44529 208.9088,360.03972 201.90846,371.71469 200.54759,380.70777 207.71123,370.77262 211.26287,360.25769 212.22906,433.69465 205.47248,442.90577 199.06303,454.2533 201.16648,463.67459 207.67312,453.5202 210.40518,443.13304 209.83589,371.8686 292.97683,382.55328 285.88738,394.56822 281.96157,407.0256 283.38648,421.33713 280.85961,435.48833 284.30216,446.76256 293.27323,433.94488 290.7955,420.91843 289.88631,408.01156 290.54458,395.91215 291.02365,383.91453 292.49517,381.28609 289.42652,394.28946 287.49964,407.20737 287.11325,421.33844 286.47049,435.21955 287.92461,421.19772 286.58449,407.20757 287.30867,394.14454 287.6324
S050,4,20,anger,1,313.32374 205.01268,313.99433 229.72189,317.88608 254.15215,323.48197 278.34054,330.2832 302.0199,342.94291 322.98177,363.77619 336.12898,385.99098 346.86726,410.18206 350.47985,435.0747 346.66323,457.6603 335.61022,478.77477 321.69615,494.43235 302.10436,499.89181 277.51567,503.0867 252.72197,506.17682 227.61766,507.96322 202.50318,330.83761 190.64435,342.96601 185.86017,355.72065 183.60224,368.61943 185.39809,381.38564 187.1387,422.6018 184.92778,436.40112 184.59615,449.97817 182.14769,463.72006 183.29917,476.82713 187.62397,406.81097 203.11656,407.05468 213.68437,407.46948 224.1889,407.44036 234.63059,388.67971 262.54352,397.47828 259.05275,406.85309 259.59877,415.31894 258.65754,423.02747 262.23692,350.73293 209.07966,360.3598 202.11459,372.02919 200.74409,381.04312 207.88213,371.08935 211.41914,360.56104 212.38827,434.03765 205.64291,443.27354 199.27356,454.6159 201.36627,464.04508 207.84975,453.88149 210.60323,443.4812 210.02998,372.11555 293.199,382.79372 286.06845,394.8229 282.15176,407.30618 283.55462,421.67746 281.05766,435.8455 284.50506,447.13009 293.50281,434.28464 290.95486,421.2178 289.96924,408.27815 290.60577,396.17776 291.10117,384.17204 292.6518,381.58079 289.57979,394.57662 287.63219,407.48718 287.23927,421.64641 286.61783,435.55167 288.09664,421.50561 286.72922,407.48733 287.43478,394.43007 287.76455
S050,4,21,anger,1,313.46282 205.05273,314.12212 229.76141,318.00171 254.18812,323.58486 278.37397,330.39223 302.04654,343.02275 323.02422,363.84126 336.18129,386.057 346.9117,410.24296 350.50688,435.13575 346.71097,457.72671 335.67561,478.86252 321.80205,494.52276 302.21929,499.99201 277.63369,503.19811 252.84229,506.29948 227.74019,508.09678 202.63208,331.03059 190.60713,343.18671 185.91776,355.90343 183.66194,368.76765 185.46101,381.4925 187.2051,422.71689 184.99019,436.53035 184.65118,450.12666 182.22069,463.89232 183.33421,476.9879 187.69555,406.9478 203.22827,407.1795 213.79604,407.59407 224.29532,407.55165 234.7356,388.74334 262.68739,397.56418 259.17688,406.96531 259.74454,415.44072 258.78996,423.1516 262.39008,350.86049 209.14745,360.52176 202.22549,372.18267 200.85475,381.21964 207.96244,371.24525 211.48065,360.70253 212.44962,434.21861 205.71907,443.48866 199.41232,454.81833 201.48331,464.24185 207.94592,454.07209 210.73199,443.65773 210.1489,372.20207 293.31741,382.86136 286.12983,394.89019 282.20197,407.39279 283.59741,421.81824 281.1392,435.97884 284.62248,447.26915 293.63745,434.4044 291.05112,421.30186 290.00322,408.33126 290.61311,396.24589 291.11353,384.24957 292.72439,381.71486 289.63141,394.6854 287.65922,407.57239 287.26313,421.7489 286.67022,435.66562 288.18577,421.60829 286.77811,407.57246 287.45871,394.53764 287.79173
S052,3,1,anger,0,206.89382 221.58762,207.33611 252.15221,211.56299 282.01753,217.18028 311.89731,225.66805 340.88811,240.35155 367.48967,259.73187 390.97145,284.40339 407.98204,314.10581 410.90146,344.42487 403.34074,371.57436 388.13981,395.91731 368.71146,416.64199 345.41463,425.63901 315.61135,430.05033 284.78744,433.23366 253.67667,435.77528 222.72567,218.06658 193.91527,231.41603 181.07987,248.42625 174.14886,266.75591 175.35339,284.89218 178.39799,341.08969 179.09941,359.90398 177.82299,378.55016 177.74174,397.21962 177.92724,412.54548 187.52573,325.34909 212.52652,326.20128 232.00317,327.07413 251.35999,326.40197 270.53977,305.99981 282.46512,315.3549 283.43729,324.64376 284.21976,331.88667 284.07973,339.0638 284.59125,247.24686 214.62928,261.50324 203.37356,279.73471 205.36772,294.75768 216.03075,278.74253 221.63118,262.02321 222.20422,349.26156 217.78082,364.08807 207.15389,382.29688 207.83796,393.94246 221.30849,379.05097 224.46472,363.83398 222.03995,276.12495 329.6384,291.24948 321.53916,306.56616 314.46825,322.55619 318.00002,335.34542 313.33047,346.6171 322.72247,357.34679 332.44047,344.08426 340.40727,330.85625 348.44212,315.8681 350.081,301.53897 345.40741,289.19792 336.97971,289.83734 326.11907,305.45971 325.06448,320.77528 326.81418,332.7347 326.46037,344.34361 328.2301,332.48 327.15775,320.7789 327.86854,305.33965 325.83167
S052,3,2,anger,0,206.89382 221.58762,207.33611 252.15221,211.56299 282.01753,217.18028 311.89731,225.66805 340.88811,240.35155 367.48967,259.73187 390.97145,284.40339 407.98204,314.10581 410.90146,344.42487 403.34074,371.57436 388.13981,395.91731 368.71146,416.64199 345.41463,425.63901 315.61135,430.05033 284.78744,433.23366 253.67667,435.77528 222.72567,218.06658 193.91527,231.41603 181.07987,248.42625 174.14886,266.75591 175.35339,284.89218 178.39799,341.08969 179.09941,359.90398 177.82299,378.55016 177.74174,397.21962 177.92724,412.54548 187.52573,325.34909 212.52652,326.20128 232.00317,327.07413 251.35999,326.40197 270.53977,305.99981 282.46512,315.3549 283.43729,324.64376 284.21976,331.88667 284.07973,339.0638 284.59125,247.24686 214.62928,261.50324 203.37356,279.73471 205.36772,294.75768 216.03075,278.74253 221.63118,262.02321 222.20422,349.26156 217.78082,364.08807 207.15389,382.29688 207.83796,393.94246 221.30849,379.05097 224.46472,363.83398 222.03995,276.12495 329.6384,291.24948 321.53916,306.56616 314.46825,322.55619 318.00002,335.34542 313.33047,346.6171 322.72247,357.34679 332.44047,344.08426 340.40727,330.85625 348.44212,315.8681 350.081,301.53897 345.40741,289.19792 336.97971,289.83734 326.11907,305.45971 325.06448,320.77528 326.81418,332.7347 326.46037,344.34361 328.2301,332.48 327.15775,320.7789 327.86854,305.33965 325.83167
S052,3,3,anger,0,206.99942 221.36957,207.58403 252.03403,211.66363 282.04579,217.18883 312.08132,225.86241 341.15285,240.62283 367.81394,260.20072 391.26146,285.08874 408.19104,314.90298 411.09493,345.08202 403.50931,371.86365 387.88927,396.16749 368.4636,416.69981 345.15842,425.68354 315.42902,430.11227 284.69165,433.32261 253.65811,435.89532 222.79161,218.95037 193.01143,232.62076 180.87403,249.58248 174.29107,267.77066 175.52715,285.77152 178.41961,341.46597 179.59483,360.2178 178.35114,378.79921 178.29202,397.41846 178.49929,412.76552 187.99472,325.46761 212.44152,326.30125 231.91053,327.15052 251.25638,326.44573 270.42547,306.03189 282.23245,315.39524 283.21237,324.69314 284.00519,331.9829 283.88226,339.21205 284.47664,247.27106 214.3991,261.62967 203.31481,279.834 205.2995,294.888 215.87281,278.81275 221.25372,262.08216 221.8844,349.38622 217.6687,364.20354 207.03377,382.39552 207.86158,394.11246 221.29969,379.18754 224.38663,363.96214 221.94728,276.09848 329.69434,291.15488 321.48222,306.5391 314.53348,322.61058 317.85731,335.44345 313.49699,346.69203 322.77079,357.44194 332.32866,344.08365 340.33901,330.81264 348.49425,315.76489 350.34161,301.51625 345.40211,289.27085 336.79426,289.81902 326.01115,305.36905 325.18619,320.61094 327.01771,332.68218 326.50598,344.447 328.23532,332.4465 327.22473,320.62157 328.03447,305.25087 325.94132
S052,3,4,anger,0,207.08628 221.23878,207.87526 251.99964,211.82915 282.16142,217.26926 312.35264,226.17439 341.49078,241.07482 368.17388,260.89426 391.54812,286.05054 408.32155,315.98527 411.17576,345.9843 403.50481,372.34702 387.42382,396.56586 367.97474,416.83808 344.63841,425.75988 314.98982,430.16284 284.35493,433.35806 253.42053,435.92129 222.65694,219.96432 192.12363,233.96027 180.78801,250.83088 174.58843,268.82947 175.84327,286.64664 178.5562,341.9039 180.19803,360.53454 178.96432,378.99475 178.87969,397.5024 179.13013,412.86181 188.44267,325.52108 212.30733,326.35655 231.76829,327.20618 251.10507,326.49945 270.26569,306.09384 282.04247,315.45733 283.02097,324.75553 283.81321,332.09905 283.69418,339.38433 284.3325,247.32083 214.25026,261.76027 203.40215,279.88518 205.32824,294.95547 215.72813,278.85592 220.86648,262.15249 221.58186,349.43739 217.51622,364.20457 206.88613,382.34177 207.83948,394.16475 221.16011,379.23623 224.23116,364.01176 221.79385,276.15278 329.72646,291.10968 321.38953,306.54499 314.58669,322.68679 317.67804,335.58538 313.66474,346.8618 322.71763,357.64284 332.09606,344.18968 340.13488,330.86522 348.36116,315.7618 350.42502,301.59775 345.26874,289.43396 336.52963,289.88544 325.85124,305.34952 325.2653,320.50803 327.17428,332.69892 326.47904,344.63577 328.12524,332.48362 327.21552,320.52109 328.14865,305.23197 326.00639
S052,3,5,anger,0,207.01272 221.17683,208.09849 252.08171,211.89563 282.46381,217.22138 312.88049,226.45258 342.11875,241.57965 368.82798,261.74709 392.10402,287.29851 408.64268,317.41552 411.42294,347.17752 403.60516,372.9872 386.89997,397.08851 367.39839,416.99982 343.9978,425.82563 314.44138,430.18059 283.93049,433.3416 253.11945,435.87853 222.48128,221.22029 191.01433,235.65696 180.78867,252.39399 175.11381,270.12424 176.39304,287.67927 178.8646,342.4636 181.13098,360.90767 179.90111,379.1823 179.75644,397.51301 180.08798,412.88798 189.11823,325.46008 212.1872,326.30474 231.65206,327.16443 250.99312,326.46887 270.15815,306.06837 281.96181,315.43228 282.93665,324.73063 283.72483,332.15415 283.6041,339.52003 284.27334,247.26571 214.17461,261.80938 203.67882,279.80444 205.50229,294.89022 215.62982,278.77172 220.43417,262.12011 221.27182,349.38199 217.39433,364.06926 206.7796,382.12016 207.89041,394.10822 221.01013,379.18528 224.09638,363.95913 221.66532,276.11216 329.90232,290.93155 321.39667,306.43512 314.80215,322.66889 317.58493,335.68111 314.05066,347.03546 322.75275,357.86789 331.8971,344.27958 339.96091,330.86481 348.24115,315.68111 350.5847,301.62079 345.17551,289.54652 336.29195,289.87484 325.76184,305.22998 325.49826,320.28397 327.51257,332.64383 326.56633,344.82243 328.07936,332.45539 327.32328,320.29612 328.42935,305.11181 326.22023
S052,3,6,anger,0,207.0225 221.22498,208.35536 252.2519,211.99561 282.82237,217.21482 313.43453,226.72789 342.75897,242.02502 369.50044,262.48837 392.69168,288.3695 409.04414,318.63763 411.76705,348.1837 403.84772,373.48422 386.57843,397.48683 367.04856,417.08473 343.6095,425.8394 314.14941,430.16707 283.7607,433.31373 253.06745,435.8431 222.55173,222.3688 190.13087,237.20887 180.88711,253.838 175.68317,271.33852 176.98775,288.67067 179.24165,342.92428 182.08692,361.22312 180.87148,379.35226 180.69826,397.54944 181.0843,412.94053 189.8941,325.4452 212.24376,326.29 231.70122,327.14797 251.03358,326.44757 270.19047,306.05313 281.95494,315.41844 282.92919,324.71839 283.71783,332.20871 283.60274,339.64431 284.32735,247.23471 214.20365,261.88112 203.99651,279.78166 205.751,294.88839 215.66988,278.73659 220.17602,262.11558 221.11564,349.36689 217.43114,363.9962 206.82225,381.98287 208.08941,394.10054 221.06912,379.17046 224.13384,363.94362 221.70325,276.0787 330.17247,290.77898 321.51431,306.34832 315.099,322.67006 317.59864,335.76495 314.4903,347.15277 322.92525,358.02343 331.85179,344.31627 339.9507,330.83374 348.31893,315.57983 350.92705,301.62175 345.24872,289.64709 336.20077,289.85799 325.79756,305.11014 325.82872,320.06375 327.93997,332.57169 326.76982,344.96239 328.18268,332.40817 327.54865,320.07881 328.80491,304.99267 326.53357
S052,3,7,anger,0,206.95671 221.37398,208.57041 252.52865,212.06643 283.30265,217.16698 314.12108,226.97617 343.53337,242.49968 370.28495,263.2832 393.38036,289.538 409.49307,319.97401 412.15078,349.29391 404.08143,374.09014 386.258,397.9753 366.67987,417.22954 343.18145,425.88991 313.80984,430.16951 283.54016,433.28093 252.96896,435.78295 222.57378,223.60153 189.31554,238.84372 181.12796,255.33276 176.42215,272.56403 177.75441,289.63017 179.79347,343.53458 183.22589,361.6291 182.01229,379.55541 181.76574,397.55339 182.25583,412.94486 190.77199,325.382 212.33587,326.23412 231.80052,327.10306 251.14219,326.41983 270.30737,306.03177 282.14921,315.39181 283.12135,324.68588 283.90604,332.25262 283.78521,339.76237 284.51217,247.23304 214.36991,261.96602 204.5307,279.71355 206.17355,294.81498 215.80433,278.66683 219.98878,262.11806 221.04157,349.30151 217.55044,363.84081 206.97628,381.72519 208.38214,394.00379 221.13208,379.09688 224.23979,363.87544 221.81409,276.03843 330.51944,290.60374 321.71709,306.22859 315.51375,322.62077 317.74005,335.83894 315.08833,347.32801 323.14827,358.24503 331.86692,344.41181 339.96566,330.8332 348.33185,315.50892 351.1769,301.64558 345.304,289.74272 336.15675,289.852 325.90283,305.00275 326.23537,319.85907 328.44856,332.52217 327.05,345.13613 328.32331,332.38247 327.84363,319.86872 329.25982,304.88304 326.92206
S052,3,8,anger,0,206.89459 221.5733,208.69213 252.81744,212.08393 283.73484,217.09017 314.69787,227.08897 344.17513,242.76953 370.93527,263.76492 393.97395,290.27602 409.92367,320.82964 412.54828,350.00189 404.37655,374.47366 386.19694,398.28517 366.58915,417.31343 343.05134,425.91707 313.73745,430.17134 283.54529,433.26596 253.05526,435.75661 222.73822,224.46199 188.86887,239.97568 181.40955,256.36571 177.04874,273.40753 178.40726,290.28494 180.31167,344.01327 184.1585,361.95686 182.94979,379.73328 182.64885,397.58116 183.22984,412.96593 191.53668,325.34239 212.52572,326.19362 232.00123,327.06578 251.35617,326.39255 270.53284,306.00247 282.45261,315.35741 283.42678,324.64581 284.2114,332.26672 284.08647,339.82726 284.80265,247.24999 214.60701,262.04102 205.04032,279.67063 206.60404,294.75805 216.02729,278.61999 219.9851,262.12963 221.10962,349.25963 217.78209,363.73529 207.2445,381.54154 208.74471,393.93179 221.32189,379.04669 224.47109,363.8304 222.04358,275.97447 330.87969,290.4502 321.98929,306.11273 315.94204,322.54687 317.9965,335.86096 315.66199,347.43444 323.4468,358.38185 332.03538,344.45848 340.11884,330.80337 348.45267,315.43007 351.44103,301.6287 345.45452,289.76818 336.25471,289.8188 326.1057,304.90383 326.64649,319.69677 328.93504,332.4664 327.38848,345.23225 328.56281,332.34186 328.18987,319.70003 329.71018,304.7815 327.32082
S052,3,9,anger,0,207.17381 222.12084,208.97275 253.30204,212.35155 284.18731,217.2337 315.10384,227.13681 344.53452,242.90383 371.1846,263.83422 394.20077,290.35964 410.00763,320.87857 412.68835,350.00663 404.43913,374.58397 386.50638,398.33943 366.93196,417.32529 343.4214,425.91021 314.14694,430.15929 283.99841,433.24936 253.57975,435.7394 223.30672,225.22313 189.57226,240.64595 182.29141,256.90307 178.00872,273.78758 179.41525,290.49094 181.41135,344.90713 185.3251,362.60561 184.11511,380.14168 183.69003,397.71143 184.50541,412.97435 192.58414,325.49833 213.15344,326.32331 232.64771,327.19182 252.0356,326.55644 271.23508,306.17897 283.54376,315.4839 284.5352,324.71975 285.3257,332.35053 285.17541,339.8977 285.68981,247.8836 215.42749,262.58539 206.18569,279.95635 207.63646,294.87691 216.80123,278.91638 220.66641,262.61939 221.77007,349.3408 218.65326,363.69615 208.29193,381.31931 209.73902,393.74964 221.99026,379.01043 225.35252,363.85854 222.90662,276.08634 331.23902,290.51246 322.46778,306.10441 316.57457,322.41142 318.75858,335.84926 316.5113,347.63969 323.92925,358.56513 332.60689,344.64307 340.48836,330.89499 348.39311,315.55942 351.17612,301.75649 345.50984,289.81856 336.58614,289.98039 326.52605,305.05549 327.08036,319.83998 329.40664,332.58736 327.92015,345.32839 328.98779,332.45206 328.68737,319.80743 330.182,304.91984 327.7518
S052,3,10,anger,0,207.47394 222.34583,209.25094 253.3803,212.63664 284.17252,217.28835 314.96394,226.9631 344.28355,242.89537 370.69781,263.65735 393.6737,290.17247 409.2037,320.60015 411.99857,349.66777 403.59287,374.53202 386.24514,398.18048 366.73421,417.11733 343.27746,425.66423 314.06561,429.89631 283.98614,432.96851 253.69503,435.44805 223.49239,226.34505 190.2502,241.51854 183.18971,257.51528 178.99368,274.1086 180.48948,290.48495 182.70077,346.40893 186.65505,363.62143 185.4327,380.68242 184.74709,397.69529 186.03269,412.7085 193.6654,325.55128 213.50172,326.3284 233.03687,327.19605 252.49535,326.64618 271.74509,306.29428 284.87336,315.49627 285.89728,324.62385 286.69648,332.26599 286.49024,339.77727 286.57577,248.92302 216.20882,263.42086 207.59203,280.27192 208.8114,294.84932 217.46539,279.26225 221.18887,263.36096 222.24123,349.24086 219.50079,363.35171 209.49756,380.60687 210.80477,393.10837 222.39775,378.67138 226.21086,363.65125 223.73216,276.08912 331.02475,290.42702 322.51691,305.86128 316.91063,321.89298 319.3982,335.57503 317.26566,347.81573 323.96004,358.69319 332.85074,344.79414 340.31381,330.86763 347.32115,315.62172 349.6457,301.79571 344.68658,289.6772 336.362,290.08272 326.46764,305.15347 327.00193,319.93671 329.38737,332.61634 328.05339,345.27691 328.91003,332.45558 328.74664,319.82975 330.17057,304.99036 327.66988
S052,3,11,anger,0,207.31183 221.83252,209.06599 252.84127,212.44446 283.6677,216.84734 314.45974,226.31597 343.78669,242.47667 370.06906,263.14327 393.10057,289.75922 408.40795,320.21513 411.35001,349.32767 402.76047,374.57256 385.94784,398.20809 366.44089,417.16607 342.95921,425.72133 313.70957,429.96981 283.59434,433.0535 253.32709,435.55051 223.08852,227.19733 190.05588,242.19221 183.25875,257.97444 179.17078,274.31336 180.77682,290.39617 183.22055,348.09159 187.30598,364.85408 186.07547,381.47676 185.12084,397.96108 186.91653,412.76858 194.10771,325.59375 213.15932,326.31077 232.81345,327.16784 252.42203,326.69266 271.79925,306.27621 285.82444,315.40519 286.89191,324.45415 287.70879,332.14187 287.44831,339.65029 287.09128,249.69825 216.28535,264.04625 208.31481,280.41238 209.30076,294.68409 217.44907,279.42513 221.01449,263.8786 222.01389,349.20881 219.71978,363.11966 210.06197,380.05204 211.24486,392.67934 222.19288,378.49853 226.48536,363.55996 223.95345,275.81147 330.5283,290.11076 322.26494,305.44518 316.95672,321.25176 319.76732,335.24865 317.77903,348.01089 323.73582,358.87561 332.88056,344.93755 339.92614,330.76553 346.01284,315.55133 347.86907,301.65238 343.61044,289.30471 335.86551,289.9673 326.11459,305.0866 326.65487,319.91912 329.12633,332.58486 327.94371,345.2217 328.58478,332.39791 328.56288,319.73322 329.91771,304.89363 327.32065
S052,3,12,anger,0,207.05265 221.61628,208.83438 252.62445,212.236 283.49983,216.46895 314.31205,225.82033 343.65368,242.21194 369.82768,262.85072 392.89007,289.59495 407.98811,320.09978 411.015,349.24628 402.23513,374.77135 385.79568,398.3834 366.25384,417.3293 342.71646,425.8606 313.41493,430.09024 283.25493,433.15068 252.99226,435.62947 222.71067,227.78509 190.02164,242.65234 183.46001,258.25962 179.4598,274.39263 181.13829,290.23861 183.7436,349.38265 187.90398,365.78178 186.64688,382.05157 185.45264,398.111 187.64541,412.76981 194.45592,325.55379 212.94688,326.2439 232.70691,327.11406 252.44654,326.72006 271.93806,306.25329 286.71883,315.32917 287.81184,324.32026 288.63329,332.0519 288.32056,339.56603 287.59862,250.21252 216.49928,264.44054 209.04461,280.4201 209.81928,294.46324 217.53625,279.46501 220.98035,264.20019 221.96007,349.12693 219.93885,362.86898 210.54008,379.54773 211.6099,392.30362 222.02131,378.32582 226.7203,363.44255 224.16068,275.61437 330.31849,289.87515 322.22622,305.13306 317.1473,320.7718 320.19088,335.03246 318.32243,348.23481 323.66023,359.10621 332.99441,345.13277 339.72214,330.76044 345.08452,315.56398 346.59049,301.59604 342.90097,289.04991 335.62766,289.90494 325.99324,305.06788 326.53487,319.94655 329.06533,332.61268 327.98102,345.24776 328.42928,332.40637 328.54155,319.69752 329.8615,304.85138 327.19863
S052,3,13,anger,0,206.8641 221.45968,208.6397 252.46083,212.04607 283.36621,216.13258 314.18603,225.36467 343.53813,241.91176 369.63453,262.50243 392.7336,289.32265 407.69083,319.85475 410.80333,349.03778 401.89822,374.80418 385.78532,398.41082 366.23359,417.37074 342.66829,425.90273 313.33128,430.13639 283.13789,433.19708 252.87949,435.67993 222.56483,228.22711 190.05622,242.9833 183.6508,258.45977 179.71101,274.43889 181.45376,290.10603 184.20068,350.38135 188.43592,366.50362 187.16698,382.50502 185.79755,398.23675 188.30417,412.775 194.83579,325.52851 212.86479,326.18576 232.70532,327.05402 252.54514,326.71123 272.12328,306.19721 287.47628,315.23032 288.59427,324.17512 289.42438,331.93782 289.07572,339.45422 288.07398,250.62164 216.70391,264.75518 209.64705,280.43727 210.26945,294.29748 217.66727,279.50186 221.01939,264.45501 221.97156,349.06178 220.20459,362.67897 211.01492,379.16163 212.00099,392.00581 222.00891,378.18324 227.01481,363.34593 224.42523,275.40356 330.18846,289.64178 322.24335,304.83916 317.34489,320.34093 320.58755,334.80222 318.80572,348.34045 323.68226,359.20855 333.17632,345.21005 339.6478,330.68486 344.43708,315.50605 345.65339,301.48359 342.4058,288.78504 335.4962,289.79865 325.94928,304.99721 326.49047,319.91203 329.0718,332.57223 328.07921,345.1971 328.3893,332.34985 328.59336,319.61358 329.87319,304.7621 327.15303
S052,3,14,anger,0,206.85021 221.31416,208.58441 252.26582,212.00812 283.14747,215.96905 313.92224,225.04696 343.24708,241.69511 369.24829,262.18418 392.37213,289.00597 407.21536,319.51565 410.41271,348.73351 401.41927,374.7579 385.68931,398.35302 366.15261,417.35038 342.59073,425.88779 313.23722,430.12838 283.02622,433.19194 252.78454,435.68089 222.45241,228.62161 190.23019,243.2156 183.84959,258.57469 179.91053,274.42924 181.70808,289.94823 184.60872,351.2537 188.84577,367.13059 187.56681,382.89477 186.04581,398.33304 188.82698,412.74743 195.13056,325.55874 212.80722,326.18328 232.70328,327.04671 252.61661,326.74841 272.25623,306.20627 288.11283,315.19237 289.2533,324.08716 290.09132,331.86265 289.71085,339.36651 288.45206,251.11099 216.89684,265.13406 210.16965,280.54636 210.66418,294.22661 217.79524,279.63034 221.09762,264.78944 222.0102,349.03322 220.45857,362.53354 211.46593,378.83318 212.35772,391.72884 222.01253,378.05791 227.29164,363.27577 224.67577,275.30096 329.94932,289.52131 322.16455,304.64263 317.41208,319.99501 320.86769,334.61398 319.11437,348.43852 323.60711,359.28736 333.26493,345.29368 339.49401,330.65344 343.75019,315.51382 344.67005,301.44109 341.85484,288.60404 335.29735,289.77512 325.82259,305.00517 326.32807,319.95132 328.94271,332.57596 328.06279,345.15403 328.26196,332.3363 328.53191,319.60814 329.75437,304.75335 326.99102
S052,3,15,anger,0,206.89206 221.39165,208.62108 252.30967,212.05888 283.18319,215.9186 313.93218,224.8992 343.23646,241.65307 369.15431,262.08707 392.28453,288.93926 407.00935,319.44157 410.26198,348.66885 401.17709,374.86414 385.71574,398.43472 366.1813,417.4313 342.61299,425.95706 313.25037,430.19024 283.03286,433.24393 252.81336,435.7262 222.4755,229.0746 190.49997,243.5596 184.20648,258.81096 180.29658,274.54521 182.1354,289.92517 185.14198,352.04894 189.40168,367.71013 188.10916,383.26557 186.45368,398.44993 189.46105,412.76486 195.55312,325.62917 212.91546,326.23366 232.8564,327.10006 252.82945,326.84552 272.51931,306.2859 288.79927,315.23313 289.95502,324.08646 290.7963,331.87717 290.387,339.37544 288.91563,251.56542 217.23944,265.50046 210.80263,280.68134 211.17953,294.21616 218.06787,279.78527 221.31266,265.11875 222.20549,349.05636 220.81582,362.4512 211.98269,378.59378 212.80105,391.54563 222.14697,378.00222 227.65703,363.26542 225.02487,275.30372 329.93708,289.49712 322.26954,304.55744 317.64617,319.79256 321.25249,334.54747 319.54901,348.61486 323.69816,359.45358 333.47217,345.45827 339.50693,330.72012 343.33079,315.60906 344.02871,301.50072 341.55896,288.55309 335.28725,289.84298 325.88181,305.09139 326.37348,320.05674 329.01737,332.66189 328.21037,345.21648 328.30536,332.40989 328.64366,319.67686 329.83384,304.82596 327.03556
