subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S071,2,18,sadness,1,232.96289 175.73943,232.07758 204.35053,235.79909 232.92305,239.04998 261.20486,245.99541 289.15664,259.61711 314.02094,282.52448 330.7843,309.26216 341.51699,337.37992 344.53529,362.63158 343.06475,386.62997 335.53036,408.25293 323.00442,423.96032 303.45811,435.27115 281.04312,443.81396 257.23929,448.23701 232.59598,452.52457 207.78432,254.85445 147.99858,269.20837 143.69303,284.06924 142.35901,298.8355 144.75013,313.20542 148.47002,372.61834 150.40737,388.26 148.54572,404.13551 147.53752,419.50284 150.70895,434.09897 156.55313,343.40196 180.8209,341.27071 196.71799,339.99105 212.77667,339.58145 228.67405,320.72394 244.33918,330.66872 243.00142,340.43334 244.63692,348.79349 243.92294,356.98818 245.22285,272.45643 181.1779,286.40156 171.64377,303.11469 173.12867,315.27243 184.57415,300.65053 186.30574,286.05586 186.19945,373.20286 185.88481,386.73512 176.58219,403.11564 175.85769,414.34154 187.18061,400.87707 191.30374,386.77968 189.9404,292.66757 282.06085,307.03122 274.32847,321.90257 267.47928,337.97307 266.76785,353.91705 267.68536,367.85487 275.60992,380.96115 284.71323,366.09319 285.34027,351.34813 285.9842,336.51574 285.36654,321.73452 284.38233,307.12033 283.64585,316.91904 274.91068,327.43854 274.1669,337.91922 273.78045,348.18593 273.90671,358.29294 275.51748,348.08983 274.24354,337.87202 274.20963,327.30924 273.80234
S071,2,19,sadness,1,232.82267 175.80961,231.95475 204.46313,235.70035 233.075,238.97447 261.39605,245.94831 289.38416,259.60616 314.27592,282.55798 331.04884,309.34176 341.77977,337.50261 344.78411,362.79024 343.29494,386.8188 335.73386,408.4652 323.17548,424.1828 303.59033,435.49553 281.13518,444.03529 257.29097,448.44872 232.60873,452.72634 207.75799,254.72813 148.0139,269.09194 143.66291,283.97858 142.32026,298.7715 144.71248,313.16473 148.44793,372.30373 150.03478,388.11302 148.49637,404.097 147.43571,419.56562 150.5585,434.24035 156.46391,343.42655 180.8264,341.30257 196.74813,340.03152 212.83112,339.63171 228.75202,320.90825 244.85664,330.92112 243.16431,340.74064 244.88361,349.02561 244.03731,357.14734 245.33213,272.37752 181.23024,286.33681 171.67307,303.07535 173.14923,315.25834 184.6035,300.6162 186.34718,286.00012 186.25026,373.27434 185.87825,386.82031 176.55319,403.22432 175.81693,414.47402 187.14908,400.99255 191.28703,386.87366 189.9309,292.45964 282.40636,306.83951 274.24087,321.89175 267.29199,338.15401 266.50284,354.23514 267.42383,368.23121 275.55675,381.28743 285.01064,366.20208 285.06143,351.37818 285.55996,336.4477 285.04881,321.63786 284.16083,306.97766 283.69841,317.01955 274.69281,327.59525 273.90243,338.14738 273.41455,348.36676 273.50046,358.43276 275.14562,348.30024 273.83293,338.1434 273.84539,327.48587 273.44658
S071,2,20,sadness,1,232.85301 175.81698,232.00437 204.47656,235.77012 233.09135,239.06409 261.41558,246.05827 289.40431,259.73562 314.29155,282.70321 331.05209,309.49939 341.76687,337.66766 344.75268,362.9591 343.24605,386.98712 335.66721,408.62912 323.09174,424.33642 303.49218,435.63607 281.02506,444.16127 257.1705,448.55878 232.48055,452.82035 207.62216,254.74378 148.00109,269.11167 143.65405,283.99781 142.29959,298.7934 144.6787,313.19183 148.39553,372.09957 149.7314,388.00568 148.41731,404.04182 147.32033,419.55674 150.43781,434.29601 156.33084,343.48141 180.75964,341.36783 196.68585,340.10746 212.77277,339.71838 228.69698,321.10436 245.08901,331.15431 243.15686,341.00353 244.92881,349.23096 243.99223,357.29746 245.28074,272.41909 181.21179,286.37456 171.64332,303.11729 173.1084,315.31039 184.55659,300.66663 186.31053,286.04769 186.22352,373.33833 185.79219,386.88056 176.45615,403.28719 175.70861,414.54674 187.03529,401.0655 191.18318,386.94299 189.83638,292.42299 282.50054,306.80778 274.07415,321.96037 267.05461,338.33842 266.18724,354.49674 267.12296,368.52087 275.38314,381.54064 285.04851,366.32534 284.71353,351.4586 285.09158,336.48012 284.6418,321.6632 283.8133,306.97554 283.57556,317.16856 274.40761,327.77348 273.5839,338.36511 273.02551,348.54452 273.08181,358.57538 274.74646,348.49804 273.41105,338.39034 273.45708,327.67737 273.06695
S072,1,1,sadness,0,221.99956 238.42199,223.188 267.33089,227.29026 295.95087,232.89006 324.48749,243.56165 351.2938,262.00966 373.46642,284.42817 391.55154,310.12081 404.64018,338.26837 409.39318,366.16129 405.53991,390.9143 392.63394,411.44849 373.591,425.98366 349.55423,437.14835 323.69741,442.20531 296.31588,444.81338 268.29341,446.8464 240.34178,245.26549 213.21508,259.71622 200.49794,278.85097 197.73057,297.94623 201.67825,316.19846 208.55821,353.41368 203.1273,373.38079 198.8651,393.35803 194.77261,412.78695 199.84614,427.01983 213.92522,337.26311 221.01075,337.56608 241.90484,337.49879 262.63572,337.28174 283.43317,308.99739 291.72937,321.14797 302.00417,336.78552 304.37594,352.27504 302.64243,365.03458 293.89812,262.4196 234.42648,275.02124 222.04868,292.99256 222.61959,306.30071 234.43101,291.63618 238.26034,276.66011 238.83831,361.36824 235.60341,373.33517 222.77439,390.98454 221.49025,403.80065 233.15314,390.11549 237.85577,375.70283 237.41127,298.99172 337.35186,310.07955 327.36,322.44951 319.43886,335.78428 323.87179,350.31469 321.15768,363.35412 328.7986,375.06896 338.29619,363.84031 348.31534,351.30456 356.55552,336.76679 357.60223,321.82776 356.65798,309.23274 348.29671,308.52645 337.79189,321.15139 329.30673,336.26796 330.68145,353.0762 329.74847,367.50932 338.30432,351.65279 339.28003,336.03718 339.5399,322.19021 338.59245
S072,1,2,sadness,0,222.02277 238.36145,223.24251 267.21515,227.33887 295.77493,232.86255 324.22504,243.40851 350.927,262.12219 372.81993,284.44915 390.96673,310.09113 403.95774,338.2082 408.35823,366.00709 404.44444,390.82615 391.68695,411.22922 372.57119,426.14967 348.84994,437.35825 323.12965,442.32062 295.72176,444.90592 267.72486,446.79358 239.84286,244.90407 213.49602,259.38422 200.60356,278.65396 197.67067,297.87624 201.59209,316.23409 208.50613,353.45262 203.08328,373.37607 198.54958,393.44401 194.7196,412.8797 199.85939,427.14868 213.93153,337.30149 220.95996,337.47798 241.84376,337.4358 262.60617,337.14376 283.41527,308.81151 291.68306,320.98477 301.94968,336.6008 304.38786,352.06457 302.67167,364.73613 293.90784,262.11824 234.69027,274.73019 222.12934,292.837 222.51179,306.25768 234.30306,291.53979 238.10389,276.48914 238.77599,361.46658 235.60451,373.43403 222.70031,391.1674 221.48463,404.25479 232.9737,390.48334 237.76006,375.92964 237.42083,298.59889 336.34655,310.18549 327.10709,322.75442 319.57804,336.01106 324.15327,350.32439 321.52133,363.42018 328.9254,375.55361 337.55053,363.81206 346.60432,350.90783 353.59279,336.44378 354.67136,321.82934 353.58361,309.11586 346.39145,307.75741 336.72319,321.04204 329.39885,336.20227 330.95027,353.03143 329.91566,367.9505 337.29017,351.93693 337.00275,336.06906 337.50139,321.79034 336.27034
S072,1,3,sadness,0,222.03736 238.4831,223.4077 267.25972,227.50643 295.74623,232.93406 324.07711,243.27318 350.6451,262.40398 372.12525,284.61241 390.35704,310.17868 403.23094,338.25016 407.15731,365.89441 403.12698,390.76081 390.48309,410.91127 371.19688,426.32572 347.89225,437.57694 322.36959,442.39482 294.93188,444.94126 266.96934,446.68776 239.19502,244.42889 214.01723,258.92003 200.8721,278.35742 197.6904,297.73163 201.60802,316.22165 208.56052,353.4375 203.09398,373.31931 198.24614,393.51451 194.76445,412.94493 200.03834,427.28643 214.08703,337.28791 221.008,337.29155 241.87035,337.28828 262.66961,336.89547 283.48795,308.53137 291.73541,320.72404 302.03242,336.32108 304.56686,351.71224 302.89626,364.20418 294.10148,261.65904 235.18709,274.25198 222.30723,292.57998 222.42592,306.14346 234.24455,291.36492 238.03354,276.21017 238.81104,361.57206 235.75127,373.5287 222.69515,391.40298 221.55826,404.86899 232.84286,390.97442 237.74737,376.22149 237.55583,298.28685 335.23296,310.49461 327.02595,323.27791 320.07299,336.3391 324.89445,350.26723 322.34146,363.38744 329.43652,376.07721 336.78727,363.69439 344.77673,350.30239 350.0524,335.95673 351.21835,321.8492 349.90575,309.03439 344.35368,306.90406 335.5993,321.0066 329.95937,336.10499 331.75334,352.88214 330.55031,368.42769 336.1922,352.25236 334.21876,336.10631 335.06961,321.34706 333.44724
S072,1,4,sadness,0,221.99275 238.45852,223.42601 267.18148,227.51816 295.61378,232.87055 323.862,243.07199 350.33433,262.47398 371.53632,284.59379 389.83161,310.10687 402.62106,338.14626 406.21424,365.69131 402.11829,390.60899 389.59047,410.61036 370.21285,426.38985 347.20903,437.68176 321.82345,442.40726 294.36329,444.93342 266.42552,446.56395 238.72316,244.03011 214.30325,258.54119 200.98651,278.10323 197.63989,297.59202 201.54596,316.17888 208.53117,353.39645 203.0592,373.24259 197.9721,393.52775 194.74302,412.95919 200.09891,427.34143 214.13825,337.2443 220.9804,337.12263 241.83068,337.14207 262.65827,336.67429 283.48578,308.2741 291.70799,320.48316 302.01335,336.0629 304.61623,351.41668 302.97238,363.80454 294.15943,261.29218 235.45891,273.88517 222.38044,292.356 222.31754,306.02256 234.13758,291.19604 237.90629,275.96857 238.76448,361.59716 235.78699,373.55217 222.64309,391.51698 221.56968,405.24548 232.69941,391.26522 237.68412,376.37413 237.59358,297.90758 334.32887,310.57902 326.85016,323.53661 320.29103,336.49148 325.27002,350.18014 322.78755,363.33499 329.66106,376.42005 336.14237,363.55939 343.28754,349.81326 347.35321,335.54471 348.56267,321.77208 347.09861,308.86756 342.68779,306.1522 334.66269,320.86644 330.17759,335.96523 332.14481,352.73472 330.83607,368.73249 335.29821,352.42101 332.11739,336.05488 333.20571,320.91624 331.30702
S072,1,5,sadness,0,221.92717 238.38542,223.28561 267.08502,227.36584 295.48392,232.68275 323.6974,242.86409 350.12152,262.31441 371.24353,284.39207 389.55811,309.88716 402.2983,337.91305 405.75915,365.44025 401.66976,390.41193 389.2682,410.42104 369.92436,426.36312 347.04873,437.68352 321.70799,442.38694 294.23847,444.9114 266.31521,446.4451 238.63307,243.79593 214.41115,258.33809 201.04434,277.95827 197.65689,297.50619 201.52784,316.13731 208.53075,353.3556 203.10668,373.16803 197.87882,393.48038 194.75311,412.92236 200.09809,427.29648 214.14387,337.20367 220.98529,337.03604 241.83442,337.06036 262.67466,336.56388 283.50823,308.12452 291.70364,320.34846 301.97185,335.9097 304.59429,351.28117 302.94012,363.68231 294.12552,261.12806 235.55811,273.74867 222.4705,292.23622 222.34504,305.9491 234.11274,291.09611 237.84896,275.84636 238.75884,361.54439 235.78664,373.50685 222.65702,391.47839 221.62033,405.29504 232.65949,391.29031 237.67028,376.35646 237.61446,297.48453 333.85945,310.38235 326.648,323.45552 320.19892,336.45014 325.18786,350.1285 322.76238,363.34207 329.53834,376.5855 335.76938,363.49343 342.36686,349.60202 345.98466,335.34847 347.17027,321.64457 345.67653,308.65472 341.65274,305.6139 334.11138,320.63096 329.96547,335.83889 331.99519,352.67633 330.67383,368.8728 334.8035,352.46335 331.13806,335.95752 332.29167,320.57964 330.29505
S072,1,6,sadness,0,221.90893 238.32575,223.10671 267.00322,227.1764 295.36176,232.47836 323.54797,242.70478 349.92714,262.09072 371.04786,284.14026 389.34888,309.62807 402.03604,337.6395 405.43584,365.17945 401.38783,390.20696 389.14439,410.30026 369.91232,426.31791 347.10194,437.65524 321.77036,442.36076 294.30434,444.88428 266.40186,446.30047 238.72455,243.65826 214.50383,258.23613 201.14303,277.88348 197.7696,297.46816 201.57712,316.12044 208.58567,353.32489 203.24104,373.08888 197.8902,393.39196 194.80402,412.84734 200.07632,427.18365 214.12983,337.18557 221.03829,337.01167 241.88509,337.03829 262.72521,336.53849 283.55765,308.06115 291.72483,320.30163 301.91491,335.83494 304.52873,351.25319 302.83724,363.72916 294.02909,261.09846 235.63099,273.76031 222.63808,292.19223 222.4962,305.92969 234.16156,291.06214 237.85406,275.81826 238.81577,361.46266 235.78285,373.4314 222.7284,391.35828 221.7171,405.1855 232.67267,391.19077 237.688,376.26217 237.64253,297.01662 333.5247,310.05479 326.38536,323.23137 319.91266,336.35331 324.82638,350.14097 322.46037,363.43806 329.17889,376.74276 335.43974,363.50957 341.52826,349.56151 345.02026,335.29712 346.14291,321.53417 344.68493,308.44418 340.72412,305.14444 333.64558,320.35644 329.46184,335.75477 331.50202,352.712 330.21236,369.00872 334.39719,352.50481 330.54203,335.87722 331.68475,320.28701 329.67144
S072,1,7,sadness,0,221.81809 238.23733,222.83196 266.90077,226.89351 295.22418,232.18496 323.39109,242.47348 349.73013,261.78472 370.86434,283.81402 389.15213,309.30511 401.78349,337.31098 405.12325,364.878 401.12137,389.97535 389.04949,410.17558 369.94074,426.27139 347.18616,437.62864 321.85088,442.33907 294.37982,444.86078 266.49059,446.14412 238.80664,243.4475 214.56991,258.06964 201.21606,277.7505 197.86154,297.38066 201.59636,316.06097 208.61121,353.26175 203.35316,372.9778 197.86558,393.27389 194.81363,412.75185 199.99995,427.04942 214.06629,337.13298 221.06416,336.9577 241.91585,336.98789 262.76206,336.4883 283.6001,307.95945 291.74077,320.22349 301.84334,335.73087 304.44459,351.20933 302.70757,363.7783 293.90349,261.01849 235.6808,273.7309 222.79788,292.10048 222.64164,305.8685 234.19233,290.98106 237.83773,275.74115 238.85785,361.34427 235.74439,373.32326 222.77379,391.20187 221.78766,405.03816 232.65508,391.05338 237.67579,376.1303 237.64001,296.45431 333.17598,309.64197 326.09169,322.93555 319.57548,336.21231 324.39829,350.13803 322.09642,363.53506 328.75773,376.90192 335.08315,363.51919 340.61835,349.51354 344.00872,335.22937 345.05911,321.38246 343.64782,308.17558 339.72066,304.59582 333.1468,320.01617 328.87841,335.63865 330.92448,352.73941 329.67313,369.14198 333.96112,352.52835 329.92843,335.76268 331.05226,319.93579 329.02939
S072,1,8,sadness,0,221.65079 238.16863,222.45017 266.82723,226.49593 295.1239,231.7749 323.28405,242.13712 349.59583,261.34227 370.77766,283.35603 389.05613,308.85687 401.64365,336.86434 404.95407,364.47608 401.01534,389.65423 389.12646,409.99335 370.16214,426.15472 347.44385,437.54032 322.09126,442.27281 294.61207,444.80295 266.73008,445.95899 239.02724,243.18951 214.64582,257.86545 201.31519,277.57783 198.00002,297.25153 201.66293,315.95644 208.68903,353.1624 203.53592,372.83497 197.92304,393.12124 194.89307,412.62657 199.98553,426.87731 214.0738,337.03686 221.15106,336.86417 242.01349,336.89027 262.8685,336.39081 283.71621,307.80015 291.82321,320.0884 301.83521,335.57141 304.42217,351.12266 302.63746,363.80714 293.84132,260.89845 235.74997,273.67243 223.00473,291.96608 222.85295,305.75877 234.28468,290.84936 237.87662,275.61611 238.94972,361.17151 235.76589,373.16807 222.89497,390.99052 221.93612,404.81504 232.72625,390.84373 237.74323,375.93485 237.70539,295.7872 332.93635,309.10514 325.85503,322.5172 319.26159,335.97356 323.97726,350.07347 321.74362,363.5779 328.36609,376.98104 334.83885,363.47037 339.83539,349.42687 343.21052,335.11151 344.17429,321.14266 342.82194,307.81375 338.83294,303.97625 332.74822,319.57902 328.29634,335.4493 330.34003,352.71159 329.14425,369.19469 333.64779,352.47006 329.51422,335.56763 330.59299,319.5103 328.5769
S072,1,9,sadness,0,221.57624 238.11323,222.27114 266.76207,226.30432 295.0393,231.57072 323.18911,241.95906 349.48184,261.11177 370.67889,283.10894 388.95323,308.60587 401.5193,336.60674 404.81287,364.23208 400.90765,389.44531 389.11382,409.84534 370.22331,426.04422 347.53535,437.44511 322.18452,442.1892 294.70795,444.7264 266.83648,445.82386 239.13238,243.06388 214.67295,257.76424 201.35521,277.48991 198.05914,297.18146 201.68991,315.89459 208.72308,353.09535 203.62602,372.74318 197.95349,393.02238 194.94229,412.5356 199.99364,426.75972 214.09097,336.97243 221.1897,336.7956 242.05228,336.81716 262.90729,336.31343 283.75499,307.69816 291.8396,319.99401 301.8085,335.46133 304.39164,351.04307 302.5876,363.77859 293.79875,260.83158 235.77156,273.63357 223.09238,291.88994 222.94192,305.69156 234.31691,290.77373 237.88022,275.54549 238.97743,361.06466 235.775,373.06859 222.95416,390.86234 222.01217,404.68164 232.76242,390.71749 237.77601,375.81605 237.73695,295.43991 332.77267,308.82619 325.71013,322.29551 319.09114,335.8311 323.76016,350.00591 321.56274,363.55779 328.16322,376.98153 334.6897,363.40406 339.41256,349.3387 342.75481,335.01318 343.67616,320.99634 342.34701,307.61163 338.34923,303.64268 332.51006,319.34044 327.99668,335.32397 330.04452,352.6587 328.87587,369.18395 333.46044,352.40876 329.25481,335.4412 330.31399,319.2717 328.29386
S072,1,10,sadness,0,221.60452 237.94445,222.10493 266.56356,226.12383 294.79084,231.37507 322.90809,241.82194 349.14947,260.875 370.35975,282.83919 388.61085,308.32489 401.11904,336.30462 404.36447,363.94531 400.51487,389.21463 388.9031,409.71933 370.15595,425.97942 347.53055,437.39628 322.18771,442.14961 294.72338,444.68804 266.88113,445.6569 239.18359,242.97182 214.66785,257.71005 201.37294,277.45468 198.10655,297.17719 201.66419,315.90384 208.70134,353.07961 203.70112,372.6695 197.90277,392.9271 194.92259,412.45164 199.88318,426.62451 213.9876,336.97476 221.16398,336.79791 242.01985,336.8194 262.86804,336.31576 283.709,307.66462 291.75848,319.97578 301.63368,335.4079 304.20224,351.04382 302.35421,363.87174 293.57737,260.85892 235.74103,273.7065 223.19031,291.88379 223.03368,305.70399 234.28685,290.77578 237.79849,275.56252 238.94992,360.98165 235.67606,372.99063 222.95304,390.7217 222.0375,404.53219 232.69855,390.5885 237.71013,375.70599 237.67555,294.94225 332.32125,308.45882 325.29688,322.03517 318.62626,335.72443 323.19682,350.04029 321.06638,363.68455 327.61428,377.14943 334.23432,363.44431 338.41497,349.33992 341.69004,335.00003 342.53344,320.89421 341.25558,307.40141 337.25376,303.16737 331.90776,319.04947 327.27443,335.25253 329.3243,352.72419 328.202,369.33161 332.93176,352.45966 328.58508,335.36818 329.61349,318.97921 327.59099
S072,1,11,sadness,0,221.66925 237.75303,221.87295 266.33463,225.87468 294.49275,231.10569 322.56679,241.64683 348.73412,260.5633 369.96178,282.48421 388.18278,307.96229 400.59978,335.91939 403.7575,363.59085 399.98739,388.95677 388.65501,409.6248 370.11851,425.99467 347.58929,437.43873 322.25202,442.20184 294.79493,444.73888 266.98794,445.50081 239.29181,242.84303 214.72884,257.6447 201.45721,277.42982 198.22812,297.21226 201.67055,315.97103 208.71524,353.12132 203.85879,372.627 197.85233,392.86108 194.92451,412.41159 199.74587,426.51321 213.8645,337.04083 221.17379,336.86264 242.02684,336.88743 262.87328,336.38409 283.71207,307.66615 291.71276,320.00786 301.44466,335.39092 303.99158,351.11583 302.07336,364.08803 293.30985,260.92652 235.76805,273.84808 223.40468,291.91374 223.23024,305.77307 234.29647,290.82208 237.7303,275.62405 238.97105,360.92827 235.5762,372.94779 222.99625,390.59078 222.12109,404.40263 232.64085,390.48339 237.65552,375.62029 237.633,294.21909 331.68801,307.95698 324.7417,321.70974 317.99903,335.64083 322.42164,350.17375 320.39529,363.96903 326.85544,377.51615 333.59488,363.59416 336.90848,349.41329 340.04421,335.04824 340.7698,320.80876 339.56816,307.13919 335.59558,302.47082 331.03755,318.6645 326.25029,335.21563 328.30797,352.90655 327.25213,369.66269 332.17092,352.62937 327.56734,335.33183 328.55755,318.58302 326.52351
S072,1,12,sadness,0,221.75947 237.43333,221.60756 265.97517,225.58401 294.05797,230.78814 322.08815,241.43953 348.17706,260.18595 369.43909,282.05745 387.62983,307.52876 399.94922,335.46315 403.01973,363.1774 399.35021,388.65991 388.34642,409.52952 370.06205,426.02447 347.63817,437.50609 322.30303,442.28967 294.85277,444.83181 267.08359,445.36042 239.38336,242.72315 214.69763,257.60321 201.45981,277.43527 198.28299,297.28676 201.59546,316.08122 208.65302,353.20677 203.97255,372.61891 197.73202,392.82587 194.86243,412.40853 199.52309,426.42412 213.66317,337.14964 221.11274,336.96892 241.96533,336.9925 262.81148,336.48709 283.6499,307.68677 291.58876,320.06365 301.15632,335.39106 303.67944,351.22386 301.68154,364.37154 292.93627,261.03378 235.70436,274.04576 223.56764,291.97882 223.38092,305.88097 234.23236,290.90226 237.57269,275.72177 238.91285,360.89525 235.39134,372.93094 222.98265,390.47036 222.15646,404.27624 232.5191,390.38531 237.53288,375.54702 237.51855,293.38477 330.89983,307.37222 324.02729,321.33027 317.19168,335.54902 321.4406,350.34504 319.53778,364.31691 325.90539,377.94915 332.81301,363.78607 335.13063,349.52324 338.13402,335.12497 338.71722,320.71771 337.60558,306.84266 333.63152,301.6799 329.97426,318.22532 324.97785,335.18606 327.04456,353.13643 326.07383,370.05462 331.25174,352.83534 326.37614,335.30021 327.31083,318.13854 325.26625
S072,1,13,sadness,0,221.98905 237.08664,221.49224 265.59092,225.43483 293.60574,230.60797 321.59957,241.36005 347.62357,259.92026 368.94018,281.74266 387.10473,307.20402 399.34741,335.11534 402.36934,362.87392 398.80858,388.46168 388.11316,409.53213 370.07942,426.12528 347.74214,437.64739 322.40705,442.46592 294.96955,445.02424 267.23786,445.35445 239.53165,242.78692 214.60794,257.74156 201.42024,277.60768 198.31084,297.51252 201.51073,316.32891 208.58441,353.42853 204.08208,372.75702 197.64801,392.9316 194.82343,412.54061 199.33644,426.4667 213.50051,337.38908 221.05167,337.20652 241.90231,337.21961 262.744,336.70949 283.57901,307.83548 291.45021,320.2394 300.8684,335.51378 303.3702,351.44845 301.30308,364.76773 292.58242,261.29638 235.59069,274.39468 223.6841,292.19319 223.50442,306.12319 234.16053,291.1226 237.40937,275.96418 238.83062,360.99085 235.21807,373.04447 222.98014,390.47998 222.20154,404.25778 232.43261,390.39852 237.43455,375.59413 237.41561,292.73641 330.19117,306.92569 323.34506,321.06413 316.40346,335.55436 320.48643,350.6093 318.70021,364.73899 325.00176,378.4189 332.12792,364.06711 333.57139,349.75215 336.52689,335.31969 336.96941,320.73607 335.94548,306.67982 331.88855,301.09688 329.01595,317.92911 323.75594,335.2674 325.82681,353.45719 324.94975,370.49052 330.45293,353.11175 325.39899,335.37262 326.25899,317.85564 324.21581
S072,1,14,sadness,0,222.00831 236.7388,221.23159 265.22788,225.14433 293.20417,230.28731 321.18369,241.11621 347.16977,259.54808 368.53351,281.33758 386.69567,306.8029 398.8849,334.71193 401.85823,362.51981 398.38451,388.21262 387.94094,409.45385 370.09695,426.15848 347.83297,437.72716 322.49034,442.57731 295.04508,445.15418 267.32722,445.32411 239.60127,242.67209 214.47086,257.69981 201.30934,277.61286 198.24777,297.57895 201.36226,316.42868 208.45858,353.53205 204.10305,372.80569 197.50046,392.97207 194.72625,412.61461 199.13091,426.47711 213.32537,337.49362 220.94385,337.29959 241.80581,337.30163 262.65885,336.77998 283.50499,307.82483 291.32025,320.25806 300.627,335.49841 303.11923,351.52415 300.99942,364.98664 292.29475,261.35157 235.45104,274.52957 223.71474,292.23843 223.53462,306.20354 234.04306,291.17286 237.21661,276.01828 238.70536,360.99602 235.03615,373.07367 222.92562,390.44133 222.19086,404.21692 232.31754,390.36903 237.3147,375.57548 237.2944,292.06293 329.57973,306.44763 322.78943,320.7504 315.78035,335.46301 319.74329,350.72445 318.05645,364.99121 324.30092,378.73639 331.56762,364.20192 332.26354,349.81829 335.12008,335.35294 335.44914,320.63434 334.48482,306.41912 330.41169,300.46392 328.20265,317.56921 322.78766,335.22233 324.87572,353.61632 324.07211,370.77439 329.78623,353.25098 324.5225,335.32516 325.3309,317.49254 323.26982
S072,1,15,sadness,0,222.24486 236.56434,221.27733 265.01733,225.15254 292.94638,230.25693 320.89468,241.11064 346.83988,259.43225 368.22488,281.17177 386.38068,306.61013 398.53965,334.49098 401.49653,362.30675 398.09621,388.04723 387.83394,409.38643 370.13757,426.15638 347.94784,437.75753 322.6293,442.63858 295.20687,445.24002 267.52418,445.32495 239.81049,242.81913 214.45861,257.88615 201.33457,277.81163 198.31751,297.79599 201.38669,316.64519 208.50103,353.71937 204.26195,372.94519 197.5711,393.08918 194.84097,412.73272 199.18413,426.53474 213.39228,337.68715 220.99783,337.47517 241.84791,337.45873 262.68901,336.91919 283.52288,307.93536 291.28004,320.37073 300.51524,335.57463 303.00721,351.64441 300.8651,365.18976 292.18608,261.57671 235.42877,274.79888 223.81822,292.4349 223.6483,306.40343 234.06226,291.36611 237.17747,276.22707 238.69857,361.09799 235.04329,373.18617 223.03073,390.49543 222.33327,404.25063 232.39347,390.42008 237.37518,375.64737 237.34552,291.75221 329.19659,306.24814 322.45255,320.64429 315.41392,335.48161 319.30574,350.86059 317.69125,365.19695 323.90327,378.96463 331.26297,364.33173 331.4845,349.91816 334.27359,335.44498 334.52297,320.65399 333.58925,306.35461 329.49663,300.17374 327.69891,317.43553 322.19645,335.26903 324.30292,353.77482 323.55704,370.99008 329.41308,353.3956 324.01783,335.36951 324.78191,317.35777 322.70232
S072,1,16,sadness,0,222.64736 236.60061,221.45635 264.99806,225.28738 292.85956,230.35003 320.76068,241.23614 346.64968,259.4022 368.06386,281.07775 386.19681,306.47413 398.31834,334.30829 401.27522,362.12313 397.96534,387.89959 387.91068,409.34839 370.40125,426.15963 348.29013,437.7882 323.00488,442.70724 295.62623,445.33591 267.99866,445.32905 240.31018,243.12804 214.6744,258.22986 201.61222,278.14969 198.65852,298.13647 201.67354,316.96803 208.80183,353.98626 204.69906,373.14791 197.92469,393.24836 195.22987,412.88212 199.49329,426.60387 213.709,337.97164 221.30387,337.74791 242.12896,337.70934 262.94226,337.15504 283.74929,308.15757 291.43718,320.58778 300.58325,335.74196 303.06836,351.85594 300.8996,365.4958 292.25647,261.96387 235.62146,275.22851 224.17596,292.76048 224.02884,306.71893 234.32676,291.68605 237.37444,276.57847 238.92747,361.25915 235.28163,373.35178 223.39485,390.57737 222.73596,404.28438 232.72275,390.48777 237.67905,375.75686 237.63263,291.50597 328.99085,306.09215 322.25636,320.57692 315.16164,335.55758 318.95868,351.07911 317.42445,365.4857 323.60958,379.24489 331.12891,364.53908 330.85654,350.12179 333.64556,335.64324 333.80006,320.75481 332.91215,306.37286 328.72494,299.97121 327.35661,317.3653 321.68023,335.39749 323.79564,354.0222 323.12384,371.26295 329.21726,353.60474 323.75208,335.4877 324.44922,317.30354 322.36756
