subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S014,2,6,sadness,1,243.91782 246.91785,248.83857 276.7921,257.17059 306.12737,264.45814 335.44446,273.63058 364.29793,292.55353 387.87347,315.95853 407.10707,342.79178 421.35233,372.40933 424.09618,403.71151 419.2937,432.16367 406.62081,455.4556 385.53649,473.45294 359.94175,481.54842 329.67742,487.20231 298.50239,493.37887 267.95763,494.87448 236.64499,266.31732 213.9773,285.50219 205.81429,305.99203 203.17851,326.96623 202.24706,347.25126 205.60047,385.02853 202.67092,406.14574 196.66133,427.77875 193.93722,449.30848 196.08496,468.88192 205.18783,366.1317 236.22014,366.56712 254.96558,366.70341 273.74017,366.5506 292.43027,343.49652 317.59088,356.13366 321.06988,369.06624 321.78365,381.28267 320.43481,392.96165 317.17398,282.35716 241.75117,299.60332 231.0546,319.85309 230.65399,337.48549 240.18179,319.20981 244.46315,300.47011 245.46249,402.13179 238.60205,416.74589 226.26327,436.0303 226.19465,453.27571 234.63818,436.91331 241.24825,419.4322 241.80654,314.13451 364.12989,330.42021 351.50606,348.89259 343.10313,369.06367 343.16294,389.05715 343.95662,407.07945 352.82061,423.99186 363.313,406.15936 366.31405,388.19585 369.20132,370.31656 370.00525,351.46236 369.00186,332.7666 365.84601,338.02776 355.74355,353.23908 353.25743,368.64313 353.23274,383.32263 353.65466,397.37723 356.77624,383.31436 356.59014,369.48109 356.58997,353.65557 356.16045
S014,2,7,sadness,1,244.11825 246.99282,249.039 276.80365,257.44712 306.11788,264.62324 335.41372,273.77428 364.2255,292.70375 387.80716,316.2606 406.77475,342.86989 421.5398,372.38221 424.39614,403.59329 419.33,431.94012 406.51184,455.12543 385.41597,473.25859 359.96264,481.40985 329.80305,486.89897 298.63998,493.16841 268.15681,494.68254 236.90197,266.99557 214.66851,286.10423 206.59674,306.53473 204.19257,327.45536 202.73533,347.78056 205.03565,383.70682 202.33346,405.18616 197.14356,426.97175 194.66311,448.59691 196.66088,468.32479 205.67763,365.90811 236.32796,366.30618 254.82871,366.44211 273.35706,366.22026 291.8177,343.09033 317.39742,355.88361 321.01761,368.98277 321.67745,381.29373 320.31919,393.04489 317.01007,282.36095 242.08457,299.61511 231.78252,319.76692 231.19837,337.35942 240.21335,319.1138 244.37538,300.43411 245.51602,402.0651 238.57271,416.90671 226.82843,436.14083 226.82296,453.36111 234.99666,436.88759 241.25793,419.3825 241.75179,313.03924 364.94041,329.28539 351.56575,348.10149 342.89037,368.72414 342.78441,389.22694 343.55706,407.65825 352.73446,424.72676 363.86273,406.44247 366.07571,388.20157 368.66691,370.1248 369.48803,351.09415 368.44232,332.15088 365.5441,337.73858 355.39084,352.98657 352.68578,368.46345 352.64287,383.4401 353.1017,397.70261 356.49353,383.42552 356.03193,369.37687 355.97877,353.44889 355.60896
S014,2,8,sadness,1,244.20935 246.99533,249.13069 276.79136,257.5177 306.10693,264.63766 335.39538,273.72057 364.20874,292.68976 387.76828,316.37472 406.53224,342.86933 421.54512,372.33798 424.53123,403.45866 419.32323,431.6888 406.31993,454.89238 385.35959,473.03123 359.97213,481.15735 329.87153,486.58169 298.75771,492.85545 268.30865,494.36704 237.11167,267.28283 215.12024,286.31939 206.89558,306.78501 204.51337,327.72224 202.83263,348.12586 204.2255,382.97331 201.88434,404.589 197.30341,426.38954 195.08691,447.98965 197.13329,467.74474 206.05805,365.70159 236.45267,366.09212 254.81692,366.25748 273.20963,366.02318 291.53609,342.61849 317.18896,355.53491 320.83103,368.74663 321.50437,381.14514 320.16243,392.98155 316.87757,282.2476 242.48061,299.51335 232.71174,319.51434 231.95414,337.09603 240.21386,318.90416 244.3282,300.2995 245.5485,401.91539 238.52801,417.09315 227.68625,436.26971 227.78543,453.47082 235.51489,436.82493 241.29485,419.26997 241.68181,312.39159 365.36615,328.51511 351.45075,347.55649 342.62448,368.46174 342.40582,389.2284 343.25426,407.88344 352.59909,424.99225 364.11902,406.51222 365.97287,388.1458 368.37551,369.97256 369.15874,350.8303 368.13085,331.74379 365.43861,337.26583 355.05128,352.68538 352.13727,368.34955 352.08425,383.55623 352.58193,397.99293 356.17481,383.50128 355.42638,369.22336 355.29202,353.12247 354.98296
S014,2,9,sadness,1,244.12824 247.07171,249.11088 276.89306,257.40733 306.22924,264.53888 335.53797,273.50155 364.39947,292.64712 387.84107,316.45399 406.46607,342.92418 421.49068,372.42916 424.69766,403.44277 419.2712,431.57506 406.08581,454.86229 385.37132,472.96649 360.02113,480.9839 329.93313,486.33133 298.89211,492.54318 268.44125,494.03232 237.30976,267.17219 215.60096,286.15789 207.00733,306.7708 204.45952,327.80351 202.73688,348.38516 203.3408,382.56959 201.41875,404.16929 197.2081,425.90573 195.32501,447.43249 197.58945,467.14269 206.39764,365.51754 236.69555,365.93782 254.98525,366.177 273.30538,365.97009 291.55224,341.94338 316.943,355.02297 320.49636,368.36922 321.2548,380.90472 319.91644,392.89573 316.72814,282.28288 243.22422,299.64353 234.85216,319.2908 233.8889,336.87863 240.26793,318.79194 244.41111,300.30673 245.75368,401.76859 238.47961,417.52271 229.69334,436.54308 229.92973,453.82763 236.18343,436.90628 241.38184,419.2273 241.56063,312.13628 365.516,328.10743 351.25794,347.28597 342.4296,368.32788 342.14218,389.0813 343.2099,407.79329 352.47988,424.94358 363.93019,406.50721 365.99474,388.15363 368.38832,369.96826 369.11718,350.74296 368.15118,331.57598 365.5723,336.67342 354.84441,352.39759 351.68431,368.36357 351.62137,383.71212 352.1294,398.26924 355.83082,383.58443 354.77632,369.09129 354.56505,352.74446 354.33509
S014,2,10,sadness,1,243.93105 246.84695,249.10863 276.81344,257.01639 306.27149,264.17841 335.74608,272.67105 364.84728,292.48936 387.86893,316.45005 406.5069,342.95121 421.303,372.70694 425.37756,403.50629 419.18013,431.63935 405.89872,455.20031 385.8757,473.47606 360.70985,481.28863 330.58017,486.41632 299.70141,492.59047 269.17948,494.16197 238.1889,266.75931 216.35024,285.78349 206.82662,306.93503 203.76674,328.32575 202.19524,349.54605 201.68074,382.68791 200.64132,404.13593 196.67647,425.73515 195.72787,447.17388 198.76461,466.73518 207.38451,365.75264 237.38108,366.22034 255.5785,366.61291 273.80891,366.40689 291.94776,340.16927 316.12141,353.74829 319.38741,367.52617 320.51462,380.5244 319.14686,393.05634 316.33213,283.59228 245.18913,301.47553 242.49241,319.81803 241.11394,337.41965 240.31533,319.64566 244.57911,301.50141 246.3336,402.19719 238.41975,419.73473 237.27478,438.11182 237.89662,455.92606 237.92681,438.20065 241.87216,420.05552 241.27669,312.17237 365.06351,327.99801 350.63436,347.35955 342.24046,368.41476 342.00559,388.54284 343.93896,407.02932 352.51293,424.43762 362.60704,406.49054 366.34297,388.38225 369.11991,370.29636 369.70339,350.9048 368.80339,331.6418 366.06632,335.40649 354.69295,351.95266 351.0112,368.68616 350.99866,384.07767 351.48814,398.69222 355.23205,383.74875 353.50443,368.95016 353.15383,352.01224 353.04948
S014,2,11,sadness,1,243.9171 246.90896,249.11881 276.95623,256.80415 306.47308,263.97598 335.99661,272.25007 365.20424,292.26295 388.10816,316.33899 406.64946,342.8731 421.31314,372.71167 425.70182,403.39763 419.39481,431.41941 405.88207,455.21288 386.3015,473.37752 361.13972,481.04349 330.99802,486.20862 300.23763,492.28443 269.69726,493.85559 238.78143,266.55555 216.80547,285.53499 206.67331,306.94111 203.29091,328.50305 201.9226,349.96863 200.54636,382.87275 200.18345,404.14455 196.58002,425.56396 196.08144,446.814 199.55901,466.21636 208.06064,365.71915 237.88421,366.21772 256.07512,366.69493 274.30351,366.53996 292.41887,339.38562 315.99929,353.13142 319.09313,367.02695 320.39033,380.18509 319.07086,392.91355 316.44257,283.65222 246.20166,301.63965 245.21138,319.54433 243.61289,337.19152 240.51462,319.54845 244.8383,301.55027 246.6587,402.13576 238.60511,420.43455 240.08245,438.63428 240.93068,456.54755 239.21058,438.4385 242.3044,420.12874 241.40702,312.16121 365.14462,327.75297 350.44149,347.21838 342.14311,368.33519 341.88738,388.29361 344.17679,406.71954 352.60982,424.06853 362.53183,406.33673 366.76011,388.339 369.55638,370.30319 370.00215,350.8538 369.19657,331.56587 366.55084,334.54925 354.60907,351.57864 350.65848,368.77172 350.6653,384.30578 351.19775,399.05265 355.05958,383.86099 352.91913,368.77303 352.42422,351.47508 352.3916
S014,2,12,sadness,1,243.92475 246.9862,249.02798 277.17117,256.62142 306.80859,263.78896 336.3997,272.03257 365.72338,291.95092 388.8164,316.21253 407.21898,342.84551 421.92817,372.73993 426.27484,403.47791 420.31681,431.38807 406.40407,455.48319 387.05142,473.40328 361.69204,481.00151 331.46988,486.41737 300.70106,492.38565 270.08371,493.91565 239.09705,266.52213 216.83439,285.45045 206.27384,306.98341 202.70779,328.6587 201.54823,350.16666 199.33686,383.35491 199.58447,404.53079 196.53729,425.81754 196.18867,446.87291 199.89603,466.17533 208.35365,365.75106 238.10603,366.25974 256.39344,366.769 274.72426,366.69087 292.91811,339.41389 316.45208,353.14826 319.47763,366.99828 320.81109,380.15473 319.60127,392.88765 317.02176,282.78051 246.39858,300.64637 244.28118,318.78841 242.58245,336.54288 240.64998,318.84322 244.98607,300.79867 246.62667,402.10955 238.81359,420.56446 239.37837,438.98508 240.36934,456.71776 240.12667,438.43547 242.57906,420.10882 241.69831,312.0488 365.94328,327.37921 350.7485,347.004 342.24851,368.34274 341.90709,388.58612 344.21082,407.1705 352.9827,424.28173 363.72131,406.47114 367.51187,388.40018 370.02414,370.2977 370.32236,350.78345 369.62434,331.431 367.27383,334.03887 354.73856,351.39428 350.65981,368.91547 350.66761,384.76161 351.30557,399.77765 355.39863,384.25183 352.96996,368.79084 352.30296,351.21083 352.30645
S014,2,13,sadness,1,244.08623 247.07233,248.99872 277.36106,256.61942 307.10401,263.7286 336.72414,272.07087 366.10468,291.656 389.56753,316.11726 407.75342,342.79121 422.74528,372.64694 426.80889,403.49963 421.44613,431.26771 407.07891,455.60945 387.76739,473.24809 362.16284,480.86801 331.88711,486.61693 301.05451,492.51677 270.38432,493.99519 239.27918,266.85713 216.71947,285.70208 206.00149,307.19557 202.46236,328.87757 201.36327,350.24266 198.28636,383.61107 199.0255,404.82952 196.76647,426.0567 196.36362,446.94819 200.05657,466.22549 208.51504,365.72406 238.13365,366.2094 256.501,366.69594 274.9171,366.67743 293.17907,339.93425 317.16226,353.53604 320.24781,367.24191 321.49599,380.27547 320.42487,392.8627 317.77239,281.40713 245.99849,298.98248 240.86121,317.79854 239.14523,335.65265 240.74996,317.78835 245.0202,299.59121 246.3488,402.00227 239.05094,420.13717 236.25566,439.01116 237.3134,456.35108 240.71995,438.09293 242.743,419.88617 242.10614,311.60266 367.19078,326.68256 351.29261,346.53303 342.35641,368.24811 341.86742,389.16257 343.91448,408.10904 353.3974,424.90093 365.69349,406.71859 368.21943,388.40527 370.19276,370.13628 370.36344,350.55037 369.74539,331.08504 367.84215,333.78778 354.82433,351.26561 350.716,368.93777 350.71146,385.21052 351.49508,400.57332 355.92064,384.68748 353.29796,368.83673 352.45683,351.0937 352.46867
S014,2,14,sadness,1,244.41684 247.42088,249.14281 277.75828,256.88641 307.5431,263.99456 337.11311,272.56547 366.46629,291.69778 390.32634,316.34045 408.22081,343.08119 423.40183,372.83446 426.93722,403.79968 422.34161,431.34287 407.45515,455.86526 388.07888,473.05259 362.15268,480.63769 331.83886,486.74653 300.94788,492.48237 270.25573,493.81809 239.036,267.23643 216.61207,285.93722 205.80136,307.27939 202.2842,328.8914 201.27173,349.95529 197.47957,383.90871 198.55448,405.1019 196.99246,426.21954 196.31971,446.89401 199.86619,466.12408 208.30882,365.62674 238.04185,366.12387 256.51982,366.60308 275.05239,366.70298 293.41221,340.97406 318.02276,354.31707 321.15861,367.7541 322.2371,380.54697 321.30371,392.8574 318.50296,279.74846 245.38394,296.87404 235.94619,316.61471 234.25572,334.56784 240.90125,316.50768 245.13062,298.11359 246.06259,401.7043 239.24033,419.1573 231.45591,438.61467 232.48505,455.42541 240.89428,437.35198 242.68516,419.37749 242.48081,311.56201 368.43803,326.31902 351.87184,346.2953 342.393,368.32993 341.70701,389.98406 343.29795,409.30105 353.5794,425.67196 367.68099,407.10287 368.69835,388.55654 370.08797,370.14533 370.16919,350.5591 369.68407,331.04639 368.31832,333.94927 354.85941,351.41306 350.78951,369.11444 350.72783,385.79741 351.63667,401.5014 356.35231,385.29183 353.68116,369.09409 352.70511,351.28946 352.73955
S014,2,15,sadness,1,244.69624 247.45776,249.32928 277.82683,257.11812 307.63513,264.2343 337.18259,272.91131 366.5282,291.82405 390.58126,316.54712 408.34794,343.33979 423.5748,373.0516 426.85044,404.07584 422.65579,431.50933 407.51489,456.13901 388.12597,473.08479 362.03007,480.64238 331.68976,486.9462 300.7744,492.58902 270.06731,493.85247 238.79033,267.49194 216.38778,286.12457 205.50039,307.40535 201.96314,328.9927 201.04614,349.91049 196.95152,384.29869 198.20181,405.44255 196.93439,426.48439 196.12524,447.0339 199.62911,466.22017 208.06638,365.72071 237.87762,366.22775 256.42991,366.7064 275.04005,366.87283 293.46571,341.62172 318.32769,354.82866 321.47068,368.12147 322.47635,380.79237 321.61507,392.96573 318.75255,279.05151 244.96057,295.9487 233.41369,316.14056 231.74153,334.15521 240.85335,316.00071 245.0743,297.50941 245.79915,401.68273 239.21624,418.79818 228.999,438.54275 230.01705,455.10248 240.87603,437.11567 242.54558,419.2541 242.54966,311.75932 368.85947,326.34778 352.01307,346.36079 342.29054,368.51846 341.51912,390.49087 342.89748,409.95657 353.54504,426.10406 368.48819,407.38633 368.83795,388.75101 369.9616,370.28793 369.99116,350.71504 369.57921,331.20008 368.4636,334.14432 354.76674,351.61645 350.72414,369.34358 350.63656,386.21159 351.60614,402.07343 356.44831,385.71103 353.75982,369.34718 352.71541,351.50698 352.75874
S014,2,16,sadness,1,245.17501 246.81974,249.72273 277.19657,257.44931 307.0153,264.5081 336.56686,273.14273 365.92095,291.95369 390.04059,316.611 407.88254,343.39148 423.11729,373.08886 426.39663,404.13839 422.36373,431.60494 407.2934,456.28376 387.94065,473.24619 361.85459,480.87135 331.52634,487.28704 300.62383,492.98338 269.93153,494.30862 238.64884,267.98662 215.68102,286.64263 204.85818,307.90897 201.36109,329.48428 200.55841,350.36637 196.66042,385.03569 197.94279,406.1368 196.6376,427.1572 195.80345,447.67678 199.3401,466.82275 207.83681,366.21402 237.4703,366.68125 256.05731,367.11082 274.70238,367.24733 293.16017,342.07063 317.97098,355.22001 321.13807,368.46093 322.1617,381.09347 321.33721,393.2319 318.49093,279.42649 244.25748,296.30981 232.34373,316.59297 230.75775,334.59041 240.41371,316.40852 244.60074,297.8932 245.23553,402.12985 238.94621,419.14721 228.24126,438.93514 229.28194,455.43121 240.61513,437.49399 242.32328,419.66501 242.3375,312.08207 368.2953,326.70381 351.56385,346.68873 341.88908,368.79661 341.1808,390.74528 342.56445,410.15165 353.26854,426.21704 368.27925,407.52799 368.57062,388.91218 369.65342,370.46976 369.64008,350.931 369.19072,331.45678 368.02289,334.44553 354.35,351.88783 350.39646,369.57504 350.34821,386.41248 351.35688,402.24344 356.20924,385.91564 353.54094,369.58376 352.46597,351.77989 352.4569
S022,4,1,sadness,0,249.11186 200.01924,249.75112 227.34545,256.37324 253.90714,263.55104 280.16435,272.51572 306.11962,287.13019 329.25134,305.94089 348.72595,330.54881 360.60143,357.3248 364.76651,382.17795 357.15654,402.31941 340.09659,420.80893 321.38464,433.53866 298.47453,439.89815 273.12482,444.27873 247.00988,446.30099 220.98694,444.00493 194.81675,262.95019 178.61113,273.96278 169.06769,288.50445 167.63649,303.23228 169.56845,317.69934 172.57607,360.36598 167.29481,374.59469 162.07346,389.64604 160.13337,404.81032 158.63704,419.26838 162.01537,344.50535 189.19241,345.99752 208.07513,346.42302 226.94297,346.76444 245.82902,330.52813 256.01994,339.68339 258.84839,349.04453 260.19291,359.13001 257.5609,369.04171 254.51451,287.86764 201.26847,297.24756 192.74275,310.11509 192.86184,319.96161 200.8945,309.4353 205.56392,298.1327 206.03344,370.17956 197.50196,379.60303 187.48209,393.42909 186.40521,403.78405 195.24028,393.09666 199.40351,381.55328 198.96696,311.25453 298.22492,324.3575 292.05349,337.10954 285.15089,350.52233 288.46271,364.91706 284.27219,379.19269 290.00816,393.20924 295.99977,380.63527 304.42194,367.14454 310.92978,352.45073 313.40751,337.62698 311.95713,323.8404 306.13016,329.41321 298.28757,340.80946 298.35197,352.04621 299.10324,364.50087 297.17837,376.96578 297.182,364.12658 297.52376,351.67035 299.4166,340.5091 299.00907
S022,4,2,sadness,0,248.96492 199.86831,249.59307 227.21185,256.20839 253.79273,263.38379 280.07856,272.34036 306.05456,286.94905 329.21003,305.75575 348.71307,330.35915 360.6399,357.14842 364.83803,382.06246 357.30952,402.24931 340.23669,420.77158 321.50836,433.51514 298.55293,439.90505 273.16453,444.30357 247.01567,446.34232 220.93802,444.05348 194.73127,262.82475 178.44395,273.77239 168.79942,288.38106 167.39312,303.15748 169.28295,317.63048 172.42273,360.34142 167.15168,374.58615 161.9303,389.65316 159.99373,404.83305 158.50142,419.30424 161.88833,344.45709 189.06529,345.94391 207.96731,346.36299 226.85405,346.69791 245.75898,330.43344 256.04739,339.52758 258.85373,348.83979 260.07905,359.0001 257.5985,368.94659 254.5358,287.75875 201.13282,297.1539 192.47519,310.11509 192.54858,319.88474 200.77011,309.35381 205.4627,298.03432 205.91578,370.1538 197.3924,379.59026 187.36598,393.43045 186.29305,403.79249 195.14065,393.11382 199.3662,381.54255 198.94126,311.25498 299.00893,324.2126 292.46276,337.03213 285.56158,350.56242 288.71327,365.00242 284.69244,379.27591 290.30989,393.13946 296.54663,380.37539 304.55211,366.83827 310.98257,352.14852 313.43145,337.51949 311.93544,323.86145 306.35648,329.21133 298.47412,340.61939 298.11406,351.94369 298.78587,364.41684 296.95606,376.86771 297.21981,364.05078 297.82697,351.56581 299.64722,340.34899 299.238
S022,4,3,sadness,0,248.91457 199.86966,249.54837 227.1987,256.16634 253.76394,263.34918 280.0465,272.30307 306.00789,286.90235 329.15214,305.6935 348.65181,330.26702 360.6111,357.04091 364.82639,381.99557 357.39596,402.20179 340.31363,420.72777 321.5747,433.45469 298.58075,439.85647 273.17073,444.25251 247.00908,446.29013 220.89302,443.99369 194.67523,262.76752 178.44208,273.67894 168.76196,288.30594 167.37398,303.09705 169.25057,317.56924 172.40493,360.27689 167.12148,374.5195 161.89611,389.58532 159.95517,404.76415 158.45843,419.23576 161.84094,344.39967 189.03889,345.89201 207.9397,346.31665 226.82554,346.65714 245.7296,330.38533 256.14489,339.44483 258.92144,348.7271 260.07759,358.9071 257.67708,368.84496 254.59748,287.7072 201.12267,297.10096 192.38853,310.1089 192.42853,319.83178 200.75049,309.31254 205.47535,297.98644 205.91491,370.09779 197.35807,379.53091 187.32927,393.37022 186.2523,403.73445 195.09648,393.08479 199.40655,381.49144 198.98331,311.30061 299.55867,324.12227 292.72995,336.98946 285.83449,350.60351 288.84265,365.08238 284.9493,379.361 290.50221,393.11754 296.91574,380.24363 304.59563,366.70313 310.97648,352.03753 313.36889,337.52243 311.90486,323.93741 306.47946,329.21065 298.58678,340.5748 297.95108,351.90534 298.5763,364.36757 296.79607,376.78447 297.23969,364.00256 297.98843,351.52722 299.75772,340.32823 299.35528
S022,4,4,sadness,0,248.97403 199.7731,249.58381 227.09428,256.17678 253.65695,263.33805 279.94556,272.26418 305.90741,286.83437 329.05996,305.59627 348.57715,330.13902 360.58287,356.89953 364.8366,381.88894 357.49508,402.12578 340.42649,420.67381 321.69882,433.41369 298.69192,439.84918 273.27348,444.27031 247.10708,446.33378 220.96722,444.05891 194.73901,262.8447 178.35675,273.69537 168.60226,288.36881 167.24444,303.18867 169.09016,317.6518 172.3646,360.36412 167.11622,374.61114 161.90253,389.67867 159.97396,404.85885 158.48969,419.32778 161.88412,344.46877 189.02075,345.94558 207.92293,346.35469 226.80927,346.67964 245.71376,330.39187 256.19542,339.3892 258.95505,348.62069 260.01135,358.85809 257.74962,368.81957 254.66364,287.76592 201.05801,297.16956 192.22168,310.24773 192.22878,319.89105 200.71224,309.37425 205.4476,298.04304 205.86689,370.16024 197.36112,379.60168 187.34001,393.44198 186.2744,403.79902 195.12717,393.16344 199.4816,381.55618 199.06302,311.38242 300.21856,324.07188 293.0777,336.98983 286.19591,350.69268 289.07034,365.19975 285.33444,379.46157 290.78682,393.07011 297.41351,380.0394 304.71977,366.46694 311.02122,351.81607 313.37982,337.48317 311.86975,324.0236 306.65749,329.10214 298.73916,340.46864 297.7419,351.86587 298.30345,364.33443 296.61354,376.72809 297.28816,363.9753 298.26034,351.48466 299.959,340.24658 299.54965
S022,4,5,sadness,0,248.85778 199.71835,249.45797 227.0798,256.05039 253.68396,263.21148 280.01254,272.14112 306.01576,286.72451 329.20738,305.5075 348.7592,330.08374 360.78719,356.88208 365.0547,381.905 357.70126,402.17441 340.61693,420.75492 321.87069,433.52281 298.84011,439.97525 273.39049,444.41229 247.19019,446.48819 221.01837,444.22037 194.75358,262.75645 178.27715,273.55915 168.42427,288.30046 167.07299,303.16969 168.87243,317.64336 172.29801,360.41811 167.05896,374.6873 161.84347,389.77689 159.91808,404.9791 158.43766,419.46716 161.84256,344.49171 188.98821,345.9632 207.91769,346.36549 226.83088,346.68349 245.76222,330.36982 256.23913,339.32717 258.99891,348.52909 259.97158,358.84198 257.81578,368.85797 254.7229,287.704 201.02027,297.12657 192.09119,310.27692 192.07019,319.87467 200.6866,309.3401 205.42137,297.99348 205.83862,370.21623 197.35044,379.67494 187.31886,393.53521 186.25717,403.90342 195.12651,393.24819 199.47414,381.6277 199.0735,311.39583 300.76538,324.04394 293.43913,336.99585 286.54735,350.76286 289.36522,365.28534 285.70495,379.54238 291.06788,393.07144 297.81509,379.91634 304.93982,366.28877 311.20047,351.61661 313.58961,337.41157 311.99108,324.03587 306.93978,328.90446 298.97738,340.33648 297.72362,351.84267 298.22819,364.34731 296.60292,376.76029 297.41482,363.99669 298.58365,351.45791 300.24856,340.12659 299.83388
S022,4,6,sadness,0,248.96975 199.76493,249.57912 227.12391,256.17974 253.72381,263.34529 280.03927,272.28554 306.03662,286.88034 329.2185,305.67537 348.75464,330.26747 360.74232,357.06664 364.98269,382.04617 357.55123,402.2844 340.47132,420.84467 321.73188,433.60713 298.73256,440.03578 273.30647,444.45967 247.12484,446.52251 220.99085,444.24816 194.74683,262.85644 178.32888,273.52934 168.30993,288.35068 166.94973,303.26702 168.63576,317.7184 172.33669,360.47354 167.08772,374.73521 161.87039,389.81786 159.94153,405.01321 158.45743,419.4961 161.85677,344.56011 189.0122,346.03635 207.93324,346.44384 226.83831,346.76708 245.76153,330.47124 256.15248,339.33618 258.90663,348.46189 259.72553,358.88371 257.74419,368.97886 254.64328,287.79988 201.05528,297.21956 191.99011,310.45211 191.91116,319.95682 200.71262,309.42115 205.4277,298.08449 205.85986,370.27611 197.36359,379.72796 187.33357,393.58206 186.2684,403.9484 195.13104,393.27982 199.42244,381.68114 199.07365,311.64374 301.37239,324.22056 293.809,337.1676 286.901,350.98382 289.64495,365.46615 286.07357,379.66969 291.24759,393.04938 298.11886,379.74346 305.01843,366.05729 311.2146,351.38169 313.70398,337.43119 311.9305,324.23191 307.17057,328.67831 299.14291,340.22672 297.48313,351.91663 297.87686,364.45697 296.35105,376.8856 297.34141,364.12704 298.85936,351.52841 300.48904,340.03374 300.07537
S022,4,7,sadness,0,248.95617 199.70485,249.56009 227.08267,256.15959 253.70213,263.32543 280.03941,272.26553 306.05665,286.86406 329.25828,305.66589 348.81388,330.26854 360.82333,357.08471 365.07711,382.09334 357.66469,402.35541 340.5748,420.93571 321.82343,433.71091 298.80211,440.15332 273.35368,444.58689 247.15027,446.65783 220.98911,444.38696 194.72188,262.85791 178.25495,273.46541 168.13317,288.35006 166.78424,303.31071 168.41815,317.7636 172.26909,360.55293 167.02459,374.8267 161.80607,389.92142 159.87873,405.12885 158.39651,419.62229 161.80138,344.62278 188.96289,346.09638 207.89889,346.50041 226.8187,346.82011 245.75665,330.50747 256.17547,339.3176 258.91836,348.39998 259.63276,358.89548 257.77993,369.03554 254.66818,287.81614 201.00396,297.24765 191.82919,310.55729 191.71148,319.99808 200.66746,309.45516 205.38962,298.10827 205.81668,370.35704 197.32589,379.81823 187.28999,393.68328 186.22676,404.05588 195.09834,393.38331 199.4063,381.77205 199.07712,311.75767 302.00016,324.24565 294.17368,337.23168 287.26043,351.12795 289.90335,365.62759 286.4449,379.81998 291.50692,393.08197 298.54354,379.63001 305.16493,365.89741 311.30373,351.217 313.80668,337.43482 311.95791,324.34713 307.40663,328.55999 299.33642,340.15361 297.342,351.94612 297.66446,364.51101 296.21681,376.94103 297.39388,364.18961 299.14823,351.55411 300.72979,339.97945 300.31411
S022,4,8,sadness,0,249.01685 199.69489,249.62367 227.06189,256.22347 253.67026,263.38699 279.99076,272.32825 305.99631,286.92685 329.18526,305.72814 348.72596,330.33163 360.7075,357.13881 364.94487,382.11128 357.48633,402.34783 340.4073,420.91054 321.66873,433.68032 298.67713,440.10763 273.25346,444.53387 247.07166,446.59832 220.94445,444.32675 194.69951,262.90833 178.25712,273.39324 167.98519,288.34959 166.635,303.35115 168.16803,317.77969 172.2706,360.54221 167.02594,374.80677 161.80951,389.89203 159.88216,405.08997 158.39965,419.57473 161.80128,344.62363 188.95197,346.09782 207.87618,346.5031 226.78429,346.8241 245.71054,330.52761 256.06757,339.24644 258.80173,348.25325 259.36853,358.84767 257.68833,369.05561 254.56955,287.85297 200.99012,297.28158 191.68474,310.66974 191.51251,320.01504 200.65128,309.47446 205.35777,298.13791 205.79326,370.34268 197.30778,379.79724 187.27732,393.65366 186.21364,404.02057 195.07893,393.34238 199.34731,381.74971 199.06236,311.9187 302.57532,324.3189 294.49336,337.30715 287.57105,351.25785 290.12613,365.72544 286.77285,379.86636 291.65668,392.97178 298.83555,379.36788 305.19578,365.58399 311.26395,350.90737 313.84339,337.37611 311.84055,324.4628 307.57441,328.28519 299.44669,339.97364 297.04507,351.92913 297.26294,364.52159 295.91595,376.95673 297.28574,364.21819 299.37356,351.53323 300.91177,339.81789 300.49562
