subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S042,6,4,happiness,1,237.30639 226.18274,239.76158 252.91199,243.41392 279.60232,247.98695 306.07892,254.99905 331.8329,267.70182 355.50594,284.56121 376.31966,306.5165 391.28702,332.57048 396.04568,358.93051 390.81679,383.06103 379.35058,401.81727 360.59727,413.32478 336.35725,420.91775 310.66121,425.87411 284.46317,430.34785 258.00494,433.73531 231.64615,257.27647 209.31169,273.82157 204.28927,290.78837 203.26176,307.40527 207.92242,324.14028 208.04939,355.65303 209.6987,371.69113 210.12595,387.56011 207.51834,403.52081 206.89085,418.93322 211.02019,336.98031 227.68244,336.76974 244.30612,336.48828 260.87967,336.27105 277.30642,309.66733 291.94947,322.30332 295.70324,335.40557 296.3477,347.62659 295.77314,359.56271 294.15772,276.29664 232.21126,288.95546 227.0231,302.63731 227.14218,313.96094 234.27421,301.30585 238.37536,288.15381 237.87833,361.28972 237.20283,372.82322 228.87644,387.21293 228.94266,399.48541 236.08693,387.17998 240.83103,374.08775 240.40745,297.29092 324.7265,309.21296 317.54498,321.66778 311.62466,333.80699 316.71162,346.78721 312.26176,359.49195 318.58842,371.2584 326.3509,361.54754 337.87976,348.09742 344.31247,333.13759 345.68356,318.55695 343.72299,305.93715 336.4293,304.70731 325.61689,319.35733 324.76858,333.80358 325.81111,348.20264 325.1531,362.23968 327.01641,347.89345 326.63855,333.64032 327.66041,319.08605 326.05544
S042,6,5,happiness,1,237.19954 226.13449,239.64593 252.84231,243.31511 279.52614,247.92746 305.96465,254.99015 331.67211,267.6339 355.34791,284.60176 376.04542,306.55338 390.96488,332.56685 395.87124,358.92777 390.61498,383.09737 379.24863,401.81208 360.46762,413.27858 336.23232,420.87647 310.5164,425.82444 284.33234,430.3014 257.85681,433.63585 231.4959,257.28488 209.28948,273.8419 204.25931,290.8454 203.46291,307.49987 208.01592,324.27436 208.09814,355.73339 209.80469,371.7778 210.07268,387.61647 207.46538,403.55311 206.68591,418.87277 210.97972,336.83278 227.62082,336.58661 244.22823,336.32562 260.79815,336.11 277.2173,309.50888 291.80914,322.16391 295.62351,335.27594 296.28653,347.50572 295.73053,359.43649 294.00408,276.18832 232.15072,288.88452 226.93153,302.60233 227.06302,313.94489 234.24525,301.238 238.15246,288.08766 237.69285,361.08259 237.13904,372.64428 228.84356,386.99988 228.85849,399.32787 235.90514,387.02876 240.70739,373.89743 240.34553,297.08921 324.5347,309.04889 317.35137,321.59158 311.57698,333.79673 316.65249,346.71638 312.19092,359.40969 318.44604,371.31039 325.81209,361.64884 337.63467,348.23288 344.52986,333.12325 346.157,318.39014 344.16815,305.79424 336.456,305.37416 325.56799,319.67721 324.6464,333.79278 325.65043,347.79404 324.99568,361.43903 326.86426,347.46404 327.18486,333.53003 328.4163,319.30843 326.67199
S042,6,6,happiness,1,237.14638 226.00146,239.55565 252.60661,243.25537 279.24053,247.94583 305.53745,255.10874 331.07823,267.55441 354.73488,284.79391 375.07669,306.71172 389.81597,332.57094 395.19793,358.8911 389.88337,383.1554 378.88627,401.71558 360.06591,413.04724 335.89065,420.65 310.16135,425.60228 284.07816,430.1569 257.60713,433.37392 231.2996,257.54002 209.1943,274.11735 204.16386,291.20637 204.03606,307.94409 208.29692,324.81141 208.26922,356.08293 210.16566,372.12736 210.00015,387.86581 207.41194,403.718 206.22049,418.75533 210.98787,336.54364 227.4716,336.18132 244.01474,335.96224 260.55605,335.73547 276.9356,309.24924 291.48124,321.8821 295.46424,334.94875 296.13974,347.13698 295.67301,358.98659 293.66879,276.03534 232.00043,288.84379 226.6904,302.66771 226.85711,314.06358 234.19327,301.20486 237.58344,288.05406 237.2099,360.57194 237.06252,372.19922 228.84895,386.44183 228.7044,398.89879 235.49521,386.64356 240.48379,373.41629 240.28429,296.87273 324.25207,308.8334 316.96481,321.53509 311.49363,333.82937 316.59105,346.46386 312.05134,359.00083 318.20622,371.15913 324.53407,361.62815 336.93524,348.42671 344.94424,333.10097 347.31858,318.17029 345.25739,305.79666 336.52591,307.85121 325.67696,320.90371 324.4593,333.81476 325.31686,346.37404 324.68361,358.59757 326.72192,345.85687 328.54133,333.25592 330.39754,320.39381 328.20602
S042,6,7,happiness,1,236.64082 225.98659,238.99773 252.61388,242.73756 279.29561,247.57621 305.54695,254.94613 331.023,267.22477 354.76528,284.84292 374.82269,306.76515 389.54824,332.5672 395.31577,358.98874 389.92286,383.42628 379.09528,401.96764 360.14092,413.25393 335.90563,420.93916 310.03967,425.84877 283.8805,430.30517 257.25114,433.32807 230.81806,257.46635 209.38922,274.11517 204.3182,291.35892 204.92457,308.25291 208.84444,325.28193 208.66801,356.44823 210.74235,372.54579 210.06165,388.21956 207.46432,404.02693 205.77904,418.80138 211.07887,336.14261 227.5554,335.67056 244.08163,335.52162 260.64614,335.30453 277.03593,308.56218 291.13526,321.41805 295.34006,334.67703 296.19125,347.04145 295.72281,359.02347 293.30562,275.7171 231.97869,288.63431 226.60316,302.55684 226.83525,313.99539 234.32252,300.98046 236.99743,287.85362 236.76323,360.07448 237.00146,371.83549 228.92443,386.00121 228.67738,398.68003 235.13142,386.38134 240.22935,373.00242 240.22956,295.6097 323.26754,307.94129 316.22678,321.13514 311.49739,333.84806 316.45465,346.55435 312.00785,359.32181 317.72243,372.16648 322.61674,362.79603 336.50805,349.42772 346.40644,333.15312 349.51435,317.21034 347.31926,304.57517 336.85776,308.80464 325.18698,321.36609 323.9693,333.8347 324.81897,345.85064 324.19694,357.53446 325.92392,345.56198 331.03194,332.99323 333.45322,320.23771 330.91206
S042,6,8,happiness,1,236.11428 225.90808,238.43764 252.69132,242.1885 279.49084,247.13817 305.84851,254.67687 331.43899,266.96771 355.31814,284.75933 375.4301,306.71044 390.38747,332.61904 396.05353,359.23075 390.63197,383.77288 379.53777,402.49403 360.45385,413.89788 336.06428,421.70025 310.03323,426.53118 283.63528,430.71077 256.78101,433.59783 230.10147,257.14418 209.61192,273.85608 204.48448,291.19786 205.26276,308.19455 209.0721,325.32105 208.82446,356.56066 210.89909,372.72206 210.04724,388.42304 207.41166,404.26485 205.55845,419.0237 210.99447,336.01116 227.66671,335.53675 244.24133,335.43566 260.86466,335.24938 277.30932,307.95597 290.74509,321.18519 295.04672,334.80345 296.15946,347.49586 295.55552,359.79553 292.89823,275.5895 231.9107,288.49653 226.57484,302.40008 226.85981,313.81173 234.34961,300.78966 236.65169,287.71876 236.50993,360.08877 236.76252,371.95148 228.79215,386.14588 228.62217,398.96861 234.91422,386.54955 239.90008,373.08928 239.97492,294.02812 321.74917,306.93766 315.267,320.66576 311.27468,333.89692 315.96871,347.13059 311.79338,360.48254 316.9471,374.01884 321.09964,364.72388 336.48662,350.78724 347.72267,333.34072 350.88046,316.09644 348.58441,302.72327 336.89941,306.71152 323.87083,320.34815 323.09778,333.90004 324.15254,347.19424 323.51577,360.12964 324.4872,347.55801 332.59809,333.05798 334.98581,318.45102 332.56222
S042,6,9,happiness,1,235.73438 225.6199,237.97721 252.53611,241.66978 279.41972,246.64448 305.87844,254.25515 331.59133,266.5404 355.58751,284.3529 375.84609,306.26923 391.09386,332.26194 396.57182,359.02967 391.20169,383.62221 379.81694,402.56278 360.6914,414.14466 336.20475,422.09686 310.0821,426.89284 283.48443,430.82613 256.47009,433.65988 229.59294,256.87204 209.68136,273.61775 204.54222,290.99666 205.33939,308.03035 209.14684,325.19398 208.89424,356.49136 210.97571,372.68542 210.10866,388.41499 207.46697,404.28635 205.59714,419.06729 211.05604,335.88416 227.76427,335.40694 244.37047,335.3082 261.0265,335.12262 277.50319,307.28484 290.22319,320.85062 294.59112,334.80392 295.98064,347.80445 295.24613,360.41786 292.45927,275.53788 231.70428,288.39006 226.46818,302.21861 226.82256,313.55222 234.28123,300.58501 236.32931,287.59467 236.22846,360.09905 236.52825,372.03626 228.67892,386.26237 228.65634,399.153 234.87312,386.6183 239.66433,373.13073 239.74084,292.35581 320.02566,305.81841 314.15533,320.00727 310.83522,333.6851 315.28285,347.49476 311.42786,361.4235 316.07678,375.53034 319.80569,366.26243 336.44792,351.71777 348.63859,333.21237 351.60183,314.78824 349.19831,300.68174 336.59254,303.77664 322.26132,318.78031 322.03028,333.69073 323.34854,348.60222 322.71711,363.11975 322.92585,349.63762 333.52283,332.91039 335.67687,316.15756 333.46839
S042,6,10,happiness,1,235.62314 225.13867,237.73717 252.21374,241.30184 279.16124,246.25101 305.74998,253.88992 331.63962,266.19636 355.75078,283.8586 376.3247,305.6571 392.05039,331.75538 397.0423,358.69335 391.80672,383.25069 379.87849,402.53784 360.77861,414.42209 336.20524,422.58827 310.038,427.32932 283.18381,430.86017 256.01363,433.66846 228.90269,256.73571 209.78876,273.47331 204.65786,290.81644 205.21198,307.81475 209.13577,324.941 208.93195,356.3025 210.95537,372.49466 210.25796,388.26037 207.61631,404.16196 205.90799,419.04353 211.19474,335.93112 227.92289,335.49034 244.55017,335.36869 261.21421,335.18018 277.70297,306.55416 289.30152,320.59254 293.6937,335.0258 295.50092,348.46902 294.54176,361.55259 291.69119,275.83403 231.35726,288.5179 226.33389,302.144 226.78506,313.29681 234.11463,300.51701 235.98022,287.69039 235.89867,360.36438 236.13991,372.3528 228.47158,386.62819 228.74664,399.52322 234.94358,386.83307 239.33991,373.38733 239.34343,290.1255 317.1605,304.38369 312.28702,319.15856 309.8774,333.42947 313.9372,348.18712 310.62084,363.00792 314.54149,377.82467 318.0593,368.56102 336.30173,353.04428 349.42442,333.08422 351.75956,313.01728 349.21857,297.76243 335.67535,298.47378 319.4025,316.01912 320.12696,333.43913 321.91173,351.3525 321.29276,368.81247 320.28666,353.46936 333.97839,332.86786 335.49767,312.35462 333.79496
S042,6,11,happiness,1,235.73996 224.59162,237.74916 251.72685,241.21979 278.68066,246.15004 305.30535,253.80702 331.25973,266.07164 355.42307,283.65284 376.13122,305.33689 392.13653,331.45025 396.88894,358.46784 391.74907,382.99656 379.54224,402.47523 360.48088,414.53493 335.89099,422.84582 309.7231,427.55597 282.74514,430.83735 255.5014,433.6158 228.27339,256.87032 209.66591,273.58984 204.55207,290.90508 205.06348,307.8741 209.01713,324.97281 208.83357,356.31078 210.85992,372.48432 210.20859,388.24109 207.57885,404.13181 205.91588,419.01475 211.1682,336.00358 227.83464,335.56172 244.44705,335.42596 261.09357,335.22777 277.56584,306.1227 288.38263,320.45649 292.82093,335.18607 294.9136,348.90439 293.8261,362.27556 290.8941,276.16047 230.9056,288.73884 226.01871,302.23273 226.54478,313.25928 233.81023,300.59229 235.45918,287.88882 235.4009,360.51661 235.69877,372.54008 228.17813,386.81323 228.62993,399.71715 234.76801,386.9432 238.92255,373.52362 238.90012,288.70938 314.91168,303.48451 310.69861,318.66183 308.95838,333.32824 312.76441,348.65552 309.80522,364.02984 313.22445,379.34842 316.42672,370.11062 335.81476,353.99087 349.72937,333.04289 351.75999,311.86665 349.10755,295.90494 334.77086,295.45326 317.22091,314.46387 318.5431,333.33605 320.623,352.99123 320.02775,372.15931 318.25032,355.78907 334.24378,332.84739 335.43022,310.07402 333.97793
S042,6,12,happiness,1,236.09329 224.08028,238.00567 251.21914,241.38734 278.1359,246.28694 304.74626,253.93899 330.71067,266.13836 354.88154,283.62599 375.66235,305.17854 391.86796,331.25856 396.44265,358.29784 391.39526,382.7725 379.0033,402.37602 360.00874,414.56189 335.45006,422.98396 309.32547,427.67227 282.29532,430.76244 255.03663,433.52042 227.76043,257.21583 209.52238,273.89716 204.43601,291.16496 204.93309,308.08459 208.90407,325.13678 208.74062,356.40249 210.78133,372.53619 210.16412,388.26008 207.55394,404.11612 205.92646,418.9691 211.15865,336.15822 227.71727,335.70781 244.29044,335.55603 260.89641,335.34437 277.32898,305.90522 287.49715,320.44855 291.97434,335.38764 294.29604,349.30228 293.11588,362.87994 290.1234,276.61223 230.4745,289.09125 225.70577,302.46125 226.2957,313.36919 233.50597,300.80798 234.96543,288.22187 234.92316,360.68935 235.3,372.72563 227.91423,386.97184 228.50709,399.86333 234.58819,387.04281 238.54388,373.66291 238.4996,287.73287 312.92392,302.8948 309.24476,318.36999 308.05026,333.32787 311.65576,349.07689 308.9891,364.86219 312.01015,380.55943 314.9419,371.35012 335.21635,354.77575 349.75335,333.07298 351.54594,311.04787 348.79808,294.56243 333.82644,293.25113 315.29056,313.36492 317.08758,333.33139 319.40445,354.30555 318.83971,374.76907 316.4676,357.62652 334.28373,332.89493 335.2052,308.39524 333.93169
S042,6,13,happiness,1,236.34811 223.74264,238.20632 250.86057,241.53859 277.73255,246.42357 304.31023,254.07462 330.25611,266.2275 354.4097,283.65476 375.2081,305.1144 391.5139,331.15288 395.97982,358.18255 390.98476,382.60472 378.49108,402.26136 359.54625,414.50593 335.02354,422.98256 308.94304,427.64786 281.90271,430.61513 254.65501,433.35021 227.37087,257.45125 209.4137,274.09585 204.34382,291.32335 204.83934,308.20256 208.80865,325.21514 208.65148,356.41046 210.69514,372.50757 210.08765,388.19719 207.48788,404.01826 205.87215,418.83811 211.09285,336.2127 227.59065,335.75942 244.12641,335.60277 260.6947,335.38686 277.09004,305.77364 286.86451,320.43297 291.36148,335.48664 293.81662,349.50826 292.5799,363.19817 289.54541,276.89513 230.17067,289.30529 225.47234,302.59212 226.0977,313.42275 233.26909,300.93299 234.60711,288.42736 234.57915,360.73422 234.99314,372.76825 227.69307,386.98531 228.36451,399.86314 234.39906,387.02624 238.23783,373.6789 238.1864,287.16482 311.61039,302.54726 308.25152,318.19232 307.38941,333.31735 310.86825,349.3031 308.37566,365.32293 311.14895,381.24229 313.89385,372.06328 334.70025,355.23349 349.62466,333.08847 351.28935,310.56368 348.48896,293.77567 333.13103,291.98586 314.01413,312.72865 316.0878,333.32006 318.53992,355.0495 317.99086,376.25507 315.26094,358.6828 334.19327,332.91285 334.96875,307.41254 333.80034
S042,6,14,happiness,1,236.44868 223.48718,238.28016 250.58368,241.59049 277.42017,246.47684 303.96682,254.13797 329.88912,266.26152 354.0231,283.66282 374.81272,305.06426 391.1671,331.06896 395.56828,358.08526 390.59643,382.46865 378.04255,402.14496 359.12456,414.41259 334.62635,422.91393 308.57484,427.55467 281.53372,430.43601 254.29644,433.14316 227.0122,257.54039 209.30065,274.15778 204.2364,291.35953 204.74512,308.21414 208.69813,325.20149 208.53586,356.34195 210.5761,372.41297 209.95629,388.0743 207.35877,403.86747 205.73293,418.65705 210.95466,336.16364 227.4346,335.71076 243.94205,335.55797 260.48284,335.34467 276.8507,305.63196 286.38088,320.3639 290.88989,335.48777 293.42513,349.57383 292.15043,363.32981 289.07656,277.00638 229.9214,289.37236 225.26175,302.60738 225.90613,313.39101 233.05248,300.94481 234.30143,288.49252 234.2895,360.67106 234.71459,372.70119 227.46877,386.89418 228.18058,399.76725 234.17233,386.92459 237.94585,373.59723 237.89933,286.75741 310.69559,302.27699 307.53347,318.03239 306.88765,333.26572 310.28062,349.39056 307.89184,365.55397 310.49804,381.62153 313.0865,372.47411 334.24995,355.49521 349.45868,333.06533 351.07137,310.21811 348.24318,293.24124 332.61585,291.21456 313.13271,312.31861 315.36686,333.27025 317.89367,355.43483 317.34813,377.0672 314.38824,359.26645 334.08154,332.87804 334.79101,306.78342 333.6848
S042,6,15,happiness,1,236.46282 223.34165,238.28513 250.42075,241.58986 277.23275,246.48396 303.7554,254.15751 329.65676,266.26559 353.77377,283.66019 374.54557,305.03029 390.91628,331.01149 395.28381,358.01518 390.31793,382.37298 377.73352,402.0504 358.8273,414.32098 334.34378,422.82878 308.30919,427.44921 281.27176,430.27811 254.04303,432.96114 226.76247,257.5478 209.23066,274.14736 204.16624,291.33446 204.69001,308.17589 208.62444,325.14891 208.45346,356.25252 210.48765,372.3071 209.8497,387.94856 207.2504,403.72258 205.60819,418.4899 210.83478,336.08 227.31938,335.6292 243.8082,335.48317 260.33137,335.27496 276.68146,305.51575 286.08276,320.28626 290.59735,335.44649 293.17282,349.56503 291.87575,363.35332 288.77252,277.02101 229.76864,289.36214 225.12626,302.56916 225.77852,313.32829 232.91046,300.90512 234.10415,288.4836 234.10546,360.57436 234.5269,372.60031 227.31035,386.7765 228.03802,399.64905 233.998,386.8065 237.74162,373.49004 237.7038,286.50444 310.16344,302.09649 307.10402,317.91304 306.57848,333.20614 309.92079,349.39954 307.584,365.63739 310.09275,381.78933 312.57294,372.66766 333.94177,355.61657 349.32818,333.02995 350.93074,310.00479 348.09174,292.92691 332.30465,290.81019 312.62459,312.08777 314.9361,333.21328 317.49592,355.58766 316.94751,377.4251 313.85988,359.528 333.99849,332.82797 334.6891,306.435 333.61534
S042,6,16,happiness,1,236.50621 223.20478,238.30929 250.26932,241.59571 277.06486,246.47615 303.57239,254.13721 329.4616,266.22213 353.57082,283.59625 374.33914,304.93808 390.72285,330.89936 395.08981,357.89199 390.1431,382.23872 377.56427,401.92078 358.67999,414.2023 334.21709,422.72427 308.20252,427.35051 281.17801,430.17352 253.96326,432.86189 226.6947,257.58891 209.13918,274.17888 204.08568,291.35417 204.62357,308.18257 208.55947,325.14434 208.3949,356.22257 210.4432,372.26582 209.8082,387.89604 207.21782,403.6585 205.5794,418.40986 210.81359,336.05065 227.24855,335.59175 243.72456,335.43904 260.23541,335.22372 276.57315,305.45129 285.90541,320.2291 290.42862,335.39676 293.02708,349.52378 291.72966,363.32165 288.62441,277.04751 229.64958,289.37741 225.02242,302.56873 225.6848,313.3108 232.81461,300.9002 233.98065,288.49463 233.97994,360.52811 234.43953,372.55236 227.2432,386.71712 227.98488,399.5816 233.93833,386.74125 237.66177,373.43361 237.61957,286.38052 309.87777,301.99675 306.86755,317.8314 306.39656,333.14022 309.7269,349.35616 307.41998,365.61588 309.89988,381.79287 312.34854,372.67191 333.78271,355.58998 349.22054,332.95046 350.80483,309.86689 347.94987,292.7646 332.09905,290.6212 312.34903,311.95871 314.70176,333.14413 317.28543,355.59386 316.74861,377.50643 313.62514,359.5652 333.91485,332.75242 334.58202,306.25263 333.50695
S042,6,17,happiness,1,236.41053 223.27662,238.24139 250.33294,241.55435 277.11781,246.46075 303.61416,254.14643 329.48988,266.25507 353.57993,283.64313 374.32822,304.99562 390.68855,330.95569 395.02012,357.93637 390.04741,382.26159 377.44043,401.92095 358.54128,414.17562 334.07161,422.66861 308.05553,427.26442 281.03184,430.05476 253.82121,432.71412 226.5561,257.46948 209.19585,274.04896 204.12627,291.21887 204.63911,308.04561 208.55892,325.00124 208.3775,356.07429 210.39035,372.1121 209.74285,387.73593 207.13648,403.49281 205.48594,418.24816 210.69822,335.93254 227.2172,335.49241 243.68944,335.35683 260.19584,335.15901 276.52935,305.39991 285.88439,320.18104 290.38938,335.35007 292.97327,349.47441 291.65924,363.26823 288.54206,276.9498 229.67734,289.26928 225.04037,302.45541 225.68881,313.20043 232.80314,300.797 233.98503,288.39604 233.99694,360.4134 234.37633,372.42622 227.16975,386.58873 227.89911,399.45475 233.83901,386.62094 237.57127,373.31818 237.54154,286.35137 309.85837,301.96431 306.839,317.79588 306.35419,333.10643 309.66489,349.32277 307.34514,365.58667 309.80365,381.76353 312.24132,372.66703 333.68349,355.59929 349.13154,332.96152 350.72994,309.87386 347.9001,292.75147 332.0747,290.55472 312.32127,311.91276 314.6585,333.11847 317.22278,355.5895 316.66225,377.5203 313.50819,359.58555 333.81696,332.74877 334.5038,306.22344 333.46351
S045,3,1,happiness,0,188.23438 237.59894,190.62484 262.44426,196.31717 286.52354,203.32134 310.30126,211.78018 333.62683,225.48342 354.27076,241.9035 372.4861,264.19072 383.01469,288.51004 387.2414,314.42381 384.36413,337.49196 372.65802,357.16606 355.61014,371.0642 333.43093,380.6738 309.20989,385.56814 283.76807,388.12017 257.7569,388.82016 231.72515,205.90562 223.75504,216.39083 215.18124,229.74892 212.24805,243.35408 212.0044,256.87052 213.75072,304.88381 215.81778,319.69095 212.08235,334.40957 208.70107,349.29911 211.20757,362.90021 217.8779,284.53971 238.19998,284.50359 255.0543,285.68653 271.64549,286.01539 288.26887,267.16381 300.93129,276.2967 305.93558,286.31073 308.29448,297.34263 306.7077,307.52453 302.69357,228.59317 245.25173,236.36166 237.97636,246.91436 236.96221,255.70246 242.61595,247.55582 248.05816,237.74392 248.69501,315.47773 241.14139,323.65012 233.18429,335.08192 233.43968,344.34381 240.26313,335.20323 245.75839,324.64289 246.21564,256.23746 331.84439,267.00528 329.01469,277.82042 326.63168,288.36796 329.19278,300.21591 326.48943,312.11915 329.5453,324.02793 331.84664,314.38093 341.75253,301.58192 347.05075,287.79295 348.08004,275.74197 346.11346,264.85311 340.34833,261.83749 332.14033,275.37252 332.45054,288.66626 333.61941,303.10653 332.43476,317.55631 333.02479,303.10842 336.46033,288.3756 336.57865,274.76374 335.81837
S045,3,2,happiness,0,188.23438 237.59894,190.62484 262.44426,196.31717 286.52354,203.32134 310.30126,211.78018 333.62683,225.48342 354.27076,241.9035 372.4861,264.19072 383.01469,288.51004 387.2414,314.42381 384.36413,337.49196 372.65802,357.16606 355.61014,371.0642 333.43093,380.6738 309.20989,385.56814 283.76807,388.12017 257.7569,388.82016 231.72515,205.90562 223.75504,216.39083 215.18124,229.74892 212.24805,243.35408 212.0044,256.87052 213.75072,304.88381 215.81778,319.69095 212.08235,334.40957 208.70107,349.29911 211.20757,362.90021 217.8779,284.53971 238.19998,284.50359 255.0543,285.68653 271.64549,286.01539 288.26887,267.16381 300.93129,276.2967 305.93558,286.31073 308.29448,297.34263 306.7077,307.52453 302.69357,228.59317 245.25173,236.36166 237.97636,246.91436 236.96221,255.70246 242.61595,247.55582 248.05816,237.74392 248.69501,315.47773 241.14139,323.65012 233.18429,335.08192 233.43968,344.34381 240.26313,335.20323 245.75839,324.64289 246.21564,256.23746 331.84439,267.00528 329.01469,277.82042 326.63168,288.36796 329.19278,300.21591 326.48943,312.11915 329.5453,324.02793 331.84664,314.38093 341.75253,301.58192 347.05075,287.79295 348.08004,275.74197 346.11346,264.85311 340.34833,261.83749 332.14033,275.37252 332.45054,288.66626 333.61941,303.10653 332.43476,317.55631 333.02479,303.10842 336.46033,288.3756 336.57865,274.76374 335.81837
S045,3,3,happiness,0,188.23438 237.59894,190.62484 262.44426,196.31717 286.52354,203.32134 310.30126,211.78018 333.62683,225.48342 354.27076,241.9035 372.4861,264.19072 383.01469,288.51004 387.2414,314.42381 384.36413,337.49196 372.65802,357.16606 355.61014,371.0642 333.43093,380.6738 309.20989,385.56814 283.76807,388.12017 257.7569,388.82016 231.72515,205.90562 223.75504,216.39083 215.18124,229.74892 212.24805,243.35408 212.0044,256.87052 213.75072,304.88381 215.81778,319.69095 212.08235,334.40957 208.70107,349.29911 211.20757,362.90021 217.8779,284.53971 238.19998,284.50359 255.0543,285.68653 271.64549,286.01539 288.26887,267.16381 300.93129,276.2967 305.93558,286.31073 308.29448,297.34263 306.7077,307.52453 302.69357,228.59317 245.25173,236.36166 237.97636,246.91436 236.96221,255.70246 242.61595,247.55582 248.05816,237.74392 248.69501,315.47773 241.14139,323.65012 233.18429,335.08192 233.43968,344.34381 240.26313,335.20323 245.75839,324.64289 246.21564,256.23746 331.84439,267.00528 329.01469,277.82042 326.63168,288.36796 329.19278,300.21591 326.48943,312.11915 329.5453,324.02793 331.84664,314.38093 341.75253,301.58192 347.05075,287.79295 348.08004,275.74197 346.11346,264.85311 340.34833,261.83749 332.14033,275.37252 332.45054,288.66626 333.61941,303.10653 332.43476,317.55631 333.02479,303.10842 336.46033,288.3756 336.57865,274.76374 335.81837
S045,3,4,happiness,0,188.34065 237.62112,190.72685 262.46459,196.43047 286.54123,203.4512 310.31243,211.89055 333.64524,225.59124 354.28767,241.9974 372.51295,264.28816 383.02806,288.60738 387.25705,314.51591 384.38268,337.57795 372.68323,357.25089 355.6424,371.14997 333.47063,380.76191 309.25628,385.65897 283.82349,388.21411 257.8194,388.92607 231.79327,206.03017 223.79259,216.56676 215.1724,229.97989 212.2489,243.66155 212.02611,257.23981 213.81802,305.11469 216.00232,319.86498 212.11198,334.56721 208.73681,349.43692 211.26731,363.01597 217.94887,284.42049 238.27314,284.61835 255.09238,285.80602 271.68628,286.1309 288.31499,267.27392 300.98126,276.47773 305.84582,286.46003 308.28518,297.57835 306.65649,307.84229 302.60117,228.89012 245.21138,236.69856 237.94565,247.33154 237.08953,256.16219 242.79112,247.90523 248.16321,238.03046 248.78447,315.58065 241.21004,323.74279 233.23006,335.18084 233.48576,344.44399 240.32102,335.30716 245.82954,324.74435 246.29284,256.10786 332.1722,266.85494 328.99868,277.75416 326.58901,288.44437 328.97333,300.42816 326.49984,312.42228 329.39232,324.3455 331.96141,314.55429 341.79285,301.99189 347.53366,288.23557 348.61767,275.96303 346.76298,265.02676 340.68412,261.88046 332.34138,275.47823 332.42076,288.8457 333.59778,303.43174 332.41979,317.99333 333.10221,303.45711 336.68587,288.63201 336.94516,274.91416 336.05358
S045,3,5,happiness,0,188.24561 237.60181,190.63587 262.45067,196.32088 286.53394,203.3153 310.31754,211.7821 333.64292,225.4858 354.29091,241.91246 372.50499,264.19888 383.04324,288.52015 387.27166,314.43922 384.39535,337.51374 372.68729,357.19204 355.63636,371.09333 333.45284,380.70521 309.22721,385.60134 283.77908,388.15477 257.76225,388.85172 231.72525,205.91128 223.75073,216.76925 215.03966,230.42042 212.19671,244.45372 212.08975,258.31535 214.02433,305.74183 216.65715,320.13936 211.93412,334.72784 208.69633,349.46598 211.26004,362.92598 217.87263,283.10433 238.45543,284.51832 255.06062,285.69748 271.65214,286.02671 288.27462,267.17472 300.93458,276.74147 305.12304,286.59399 307.92081,298.17818 306.08781,308.83251 301.68644,229.78152 244.62388,237.83635 237.41701,248.91317 237.49552,258.02976 243.43592,249.11147 248.29591,238.89485 248.83896,315.50284 241.1349,323.68146 233.18898,335.11131 233.44531,344.37294 240.26463,335.2293 245.75307,324.66917 246.20643,254.3115 332.78192,265.14883 328.16375,276.66099 325.76902,288.2403 327.31863,301.01386 325.93376,313.61627 327.82629,325.74927 331.59249,315.13065 341.27684,303.7443 349.6237,289.96201 351.10586,276.25581 349.68647,264.92866 341.6602,260.87477 332.47771,275.11197 331.63909,289.17676 332.99017,304.76013 331.76556,320.13439 332.61876,304.96167 337.2581,289.3927 338.30333,274.75881 336.65729
