subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S022,1,24,surprise,1,246.44071 213.74573,249.61659 239.32959,256.72823 264.12861,264.60268 288.63788,276.21503 311.75391,290.45759 333.12828,305.97989 353.7107,325.88111 369.89703,349.94754 378.27745,376.6999 371.67247,397.19969 352.59266,415.23999 331.23609,426.25937 305.50629,435.53207 278.93496,442.73931 251.97041,444.82829 223.98925,445.75541 196.06107,260.53811 166.11625,272.49481 157.48687,287.10646 155.32878,301.6165 158.23296,316.1076 161.22733,362.78808 156.42805,376.78552 150.51317,391.53347 147.57627,406.53192 149.23391,418.19128 158.26403,340.5243 187.16894,341.13751 206.11268,341.04211 225.00502,342.15222 243.73517,326.48546 255.80933,335.43207 257.10211,344.37371 256.97367,353.40795 255.81197,362.10743 253.25172,279.60136 197.67508,290.75624 185.94931,307.14125 186.45982,318.25255 198.2026,305.69142 203.53195,291.97726 203.30461,364.81676 193.62781,376.10863 181.95531,392.57929 181.27901,405.88251 190.64429,392.87744 197.28497,378.38871 198.50856,313.9472 301.06038,320.8673 289.50999,332.0434 282.25091,345.00354 283.92783,359.22465 281.42073,372.30597 288.29851,383.2067 298.13294,376.43203 314.87829,365.50442 328.92759,348.50079 330.99513,332.75002 327.84694,321.88779 315.49256,317.87742 301.90953,329.60515 291.86862,344.84326 292.369,363.10229 290.96963,379.49371 299.00999,366.50568 312.07157,348.37822 314.09397,330.97613 313.17085
S022,1,25,surprise,1,246.32468 213.55605,249.51947 239.14533,256.64145 263.91329,264.53298 288.43374,276.20427 311.52358,290.32859 332.95771,305.68024 353.68457,325.51782 369.93622,349.53843 378.49761,376.40465 372.06729,396.87863 352.8288,414.93706 331.3562,426.0093 305.54008,435.32066 278.88972,442.55869 251.8467,444.68115 223.76776,445.63341 195.73264,260.31311 165.90216,272.31659 157.38264,286.87754 155.16681,301.3327 158.11766,315.79007 161.09167,362.9122 156.16803,376.75842 150.33736,391.3281 147.44861,406.15831 149.09617,417.8596 157.78444,340.30156 186.81784,340.95417 205.77991,340.86719 224.67429,341.97105 243.4195,326.435 255.48605,335.36944 256.75621,344.29054 256.59824,353.25737 255.42258,361.91072 252.91201,279.34501 197.39417,290.53474 185.73867,306.87305 186.1488,318.00812 197.79675,305.50302 203.26751,291.76698 202.98807,364.54885 193.27783,375.90551 181.69259,392.34975 181.00277,405.70629 190.25535,392.66544 196.92748,378.13639 198.23427,313.9568 300.89351,320.71118 289.22623,331.86676 281.92515,344.83895 283.54574,359.03074 281.09918,372.03413 288.04691,382.84258 297.94365,376.37566 314.94117,365.55991 329.17456,348.51332 331.2787,332.63757 328.13318,321.77817 315.60656,317.59755 301.73752,329.27885 291.45822,344.62625 291.99834,363.01119 290.59585,379.47682 298.82643,366.58062 312.27386,348.31147 314.34772,330.70015 313.38412
S022,1,26,surprise,1,246.20364 213.63162,249.42387 239.19413,256.56107 263.90998,264.47003 288.40184,276.1626 311.45591,290.21235 332.88991,305.46593 353.66895,325.26441 369.92067,349.22228 378.61512,376.1452 372.29222,396.62111 353.00823,414.6677 331.45709,425.72245 305.57531,435.02868 278.89039,442.23639 251.80057,444.40956 223.67892,445.35677 195.59237,260.08517 165.91796,272.10854 157.40844,286.66316 155.13838,301.1192 158.07624,315.58232 161.0374,362.69794 156.04554,376.4718 150.21623,390.96791 147.31628,405.73793 148.93049,417.43464 157.53382,340.0362 186.76086,340.71854 205.70388,340.69006 224.56802,341.80943 243.29307,326.33363 255.43386,335.2652 256.62692,344.16513 256.4264,353.10934 255.23705,361.75786 252.75706,279.09951 197.30947,290.30487 185.73245,306.58226 186.0884,317.71063 197.65253,305.25652 203.25391,291.51172 202.94961,364.25208 193.17874,375.62028 181.60084,392.06434 180.8921,405.4389 190.11944,392.38886 196.80474,377.84842 198.14425,313.93949 300.87435,320.58797 289.14216,331.70874 281.80539,344.67302 283.37912,358.8319 280.96061,371.76768 287.96422,382.48538 297.96824,376.20201 315.0263,365.48474 329.31643,348.48044 331.46768,332.55678 328.32177,321.69903 315.7294,317.38713 301.71807,329.0591 291.28604,344.4768 291.80035,362.92195 290.41107,379.42609 298.8063,366.56984 312.3685,348.25224 314.45437,330.52678 313.5221
S022,1,27,surprise,1,246.06123 213.56572,249.30229 239.14469,256.4606 263.86693,264.39332 288.37571,276.13041 311.42334,290.17828 332.87808,305.41706 353.69009,325.22014 369.95638,349.20089 378.64296,376.1477 372.33351,396.58213 352.96025,414.62303 331.3735,425.70693 305.48012,435.01357 278.76382,442.22699 251.65092,444.3512 223.49755,445.28268 195.38137,259.90591 165.89515,271.936 157.44935,286.45269 155.16841,300.86831 158.13001,315.30124 161.07061,362.71062 155.9961,376.4273 150.21326,390.85 147.33845,405.54889 148.94854,417.29394 157.34865,339.90026 186.59554,340.60606 205.56284,340.56071 224.44896,341.68168 243.19647,326.26525 255.28931,335.19107 256.52037,344.09294 256.32398,353.00634 255.12391,361.62166 252.64003,278.93424 197.28365,290.14031 185.68892,306.42806 185.99563,317.59332 197.53736,305.14588 203.15249,291.39289 202.84751,364.11755 193.02296,375.50059 181.48917,391.91878 180.76796,405.32136 189.91774,392.26895 196.62796,377.71812 198.01333,313.89091 300.81297,320.50231 289.05349,331.62961 281.71006,344.60806 283.26883,358.76525 280.85234,371.70586 287.83989,382.44443 297.77935,376.24106 314.94927,365.54026 329.31779,348.48566 331.47649,332.51534 328.35479,321.6407 315.72511,317.31252 301.64667,328.94582 291.17787,344.37459 291.72443,362.83825 290.30142,379.3575 298.66343,366.5565 312.38751,348.20141 314.52019,330.4343 313.55436
S022,1,28,surprise,1,245.90552 213.38429,249.15467 238.9974,256.32278 263.73993,264.26945 288.28615,276.0411 311.349,290.0666 332.85065,305.27862 353.72411,325.08822 370.02244,349.09254 378.75075,376.10371 372.50432,396.53261 353.0391,414.59586 331.39685,425.7564 305.47711,435.09328 278.71218,442.31793 251.54666,444.42327 223.33174,445.34897 195.1542,259.7618 165.764,271.82184 157.40554,286.30488 155.11775,300.6818 158.11126,315.08645 161.04187,362.83712 155.9056,376.49457 150.18575,390.83566 147.34181,405.45626 148.94067,417.2707 157.08862,339.84636 186.35646,340.56457 205.36245,340.50173 224.28068,341.60767 243.06485,326.24327 255.11922,335.16965 256.39073,344.07937 256.19991,352.96606 254.98798,361.55262 252.50019,278.77068 197.15152,290.00619 185.56478,306.3002 185.81457,317.51102 197.31814,305.06501 202.97787,291.28729 202.65727,364.08332 192.81841,375.48955 181.33288,391.88539 180.60814,405.31826 189.68368,392.25746 196.41748,377.6906 197.84228,313.84131 300.75119,320.42666 288.96373,331.57615 281.62136,344.57702 283.17138,358.7349 280.7666,371.67265 287.75327,382.42536 297.64113,376.30282 314.90834,365.61477 329.3434,348.51542 331.50765,332.48346 328.40378,321.58197 315.73726,317.24792 301.57208,328.85591 291.07781,344.30578 291.66987,362.7812 290.22587,379.30368 298.57088,366.55881 312.43065,348.17462 314.60269,330.3534 313.59064
S022,1,29,surprise,1,245.89202 213.43546,249.16084 239.03534,256.34137 263.74287,264.30241 288.27362,276.0907 311.3187,290.05325 332.83006,305.18181 353.76119,324.96326 370.06954,348.9172 378.93299,375.99323 372.78088,396.44629 353.28129,414.51211 331.56098,425.6541 305.56484,434.99301 278.75794,442.19651 251.53801,444.36465 223.27281,445.29352 195.03614,259.66335 165.71274,271.74816 157.34165,286.24409 155.00369,300.64093 157.98286,315.06791 160.90883,362.77403 155.72629,376.38528 149.99299,390.68365 147.13233,405.27317 148.70499,417.07537 156.83272,339.74891 186.29182,340.48958 205.28546,340.48413 224.18139,341.60483 242.95251,326.27344 255.09471,335.20357 256.28432,344.09772 256.05227,352.97539 254.8305,361.57094 252.3735,278.66544 197.02948,289.922 185.51279,306.16667 185.72551,317.36697 197.1656,304.9601 202.94657,291.16821 202.60133,363.96839 192.71574,375.39207 181.22036,391.8054 180.48113,405.25733 189.5584,392.17797 196.30213,377.59214 197.74789,313.9393 300.76745,320.43447 288.91529,331.55539 281.53486,344.55321 283.04502,358.68995 280.66672,371.56999 287.71718,382.23631 297.73237,376.26762 315.04754,365.66227 329.53107,348.60162 331.73831,332.52448 328.6242,321.62444 315.88984,317.16282 301.59242,328.77869 290.94921,344.30473 291.50979,362.85036 290.08674,379.42021 298.60752,366.68976 312.55546,348.25088 314.72798,330.31615 313.75231
S022,1,30,surprise,1,245.89202 213.43546,249.16084 239.03534,256.34137 263.74287,264.30241 288.27362,276.0907 311.3187,290.05325 332.83006,305.18181 353.76119,324.96326 370.06954,348.9172 378.93299,375.99323 372.78088,396.44629 353.28129,414.51211 331.56098,425.6541 305.56484,434.99301 278.75794,442.19651 251.53801,444.36465 223.27281,445.29352 195.03614,259.66335 165.71274,271.74816 157.34165,286.24409 155.00369,300.64093 157.98286,315.06791 160.90883,362.77403 155.72629,376.38528 149.99299,390.68365 147.13233,405.27317 148.70499,417.07537 156.83272,339.74891 186.29182,340.48958 205.28546,340.48413 224.18139,341.60483 242.95251,326.27344 255.09471,335.20357 256.28432,344.09772 256.05227,352.97539 254.8305,361.57094 252.3735,278.66544 197.02948,289.922 185.51279,306.16667 185.72551,317.36697 197.1656,304.9601 202.94657,291.16821 202.60133,363.96839 192.71574,375.39207 181.22036,391.8054 180.48113,405.25733 189.5584,392.17797 196.30213,377.59214 197.74789,313.9393 300.76745,320.43447 288.91529,331.55539 281.53486,344.55321 283.04502,358.68995 280.66672,371.56999 287.71718,382.23631 297.73237,376.26762 315.04754,365.66227 329.53107,348.60162 331.73831,332.52448 328.6242,321.62444 315.88984,317.16282 301.59242,328.77869 290.94921,344.30473 291.50979,362.85036 290.08674,379.42021 298.60752,366.68976 312.55546,348.25088 314.72798,330.31615 313.75231
S026,1,1,surprise,1,233.96048 233.62648,240.03236 255.48278,247.55731 276.66456,257.58811 296.71011,268.25758 316.673,280.66456 335.13231,295.99238 351.56118,314.4467 364.30834,336.38983 367.07484,359.0974 363.91132,377.50809 349.66365,393.58842 332.79965,405.27877 312.79211,413.75637 291.17325,422.21044 269.31771,426.4011 246.48733,429.15612 223.43019,247.54552 193.52422,262.79633 188.45955,278.33653 186.08185,294.18439 187.32325,309.61226 190.22677,358.65161 184.43635,372.80842 180.32961,387.05018 176.81091,401.71298 178.33572,415.4912 183.12845,334.88614 212.55717,335.6196 228.06562,336.161 243.50166,336.49172 258.83947,316.74336 266.79325,326.75161 269.62328,336.93959 270.79776,347.16986 270.0601,357.10252 267.96542,270.17292 213.3729,282.14088 204.91957,296.71554 205.26573,307.96107 214.23858,295.46614 219.40652,282.12964 219.29499,362.11623 211.6136,372.41323 200.75525,387.38484 200.05335,400.04583 208.22301,388.64351 215.44109,375.1581 215.44405,299.4004 299.10967,311.80821 293.23164,324.36992 288.70222,337.22844 291.02486,349.69372 288.40641,361.84517 292.21532,372.5978 298.8549,361.01472 304.92176,349.44114 309.91125,336.84913 310.9082,323.7901 309.14009,311.81832 303.63251,310.88464 298.61839,324.2817 297.94793,337.59465 299.47929,349.40683 297.98924,360.95896 298.87314,349.02645 297.61356,337.4399 299.29047,324.19347 297.36811
S026,1,2,surprise,1,234.15483 233.55505,240.22007 255.36573,247.74486 276.50291,257.73884 296.51168,268.40848 316.4255,280.85101 334.82707,296.16512 351.20984,314.60734 363.90169,336.51227 366.64235,359.16845 363.44963,377.55704 349.28042,393.55028 332.41518,405.23831 312.45965,413.68501 290.89063,422.04954 269.06985,426.21484 246.28769,428.95489 223.29042,247.75818 193.6133,262.95219 188.46234,278.4791 186.07533,294.31444 187.37203,309.73385 190.26181,358.62663 184.45711,372.74781 180.3152,386.95945 176.79976,401.59127 178.32705,415.33746 183.13367,334.90192 212.55117,335.62803 228.04014,336.16605 243.46096,336.52168 258.78021,316.80741 266.78194,326.79457 269.63525,336.97706 270.77625,347.16494 270.05831,357.04728 267.94265,270.32492 213.48582,282.22425 205.01377,296.76206 205.33294,307.99967 214.2623,295.57917 219.50281,282.26141 219.4027,362.04144 211.6341,372.34679 200.81177,387.2892 200.08024,399.90289 208.25845,388.51436 215.46697,375.04647 215.50115,299.60088 298.99884,311.95261 293.13228,324.46367 288.6571,337.2585 290.95408,349.68808 288.34442,361.8252 292.11691,372.62173 298.70359,361.06326 304.73528,349.50579 309.71144,336.95515 310.74834,323.94908 308.96457,312.01189 303.49505,310.98179 298.51381,324.37822 297.88435,337.65218 299.39726,349.45133 297.9107,361.05092 298.71225,349.10707 297.39651,337.52165 299.01053,324.28251 297.18716
S026,1,3,surprise,1,234.13419 233.38564,240.2032 255.20603,247.74783 276.35201,257.72927 296.37396,268.42818 316.28728,280.94267 334.67783,296.27908 351.05772,314.75688 363.72442,336.67882 366.44367,359.33531 363.19944,377.7453 349.0811,393.66654 332.15845,405.37594 312.20481,413.81323 290.63712,422.08803 268.79593,426.22987 246.00748,428.95638 223.01767,247.78747 193.54801,262.93999 188.26448,278.48611 185.84985,294.34503 187.21176,309.79238 190.09074,358.66942 184.25002,372.78171 180.05636,386.99168 176.54075,401.61882 178.08309,415.35507 182.92642,334.92333 212.42422,335.64246 227.92564,336.1785 243.36363,336.56763 258.69596,316.84234 266.79798,326.82931 269.6882,337.03155 270.79052,347.19415 270.0944,357.03997 267.94487,270.34358 213.51844,282.18602 204.99551,296.71798 205.28068,307.97506 214.18194,295.61638 219.53014,282.28654 219.44472,362.01875 211.54025,372.36089 200.73094,387.30838 199.95911,399.895 208.17378,388.4944 215.3913,375.01233 215.46416,299.77425 299.00365,312.06998 293.11522,324.55168 288.6853,337.30641 290.95491,349.72851 288.35057,361.87881 292.09831,372.74581 298.65178,361.19895 304.67464,349.63499 309.66272,337.09792 310.75498,324.11869 308.9463,312.19346 303.49997,311.03976 298.52336,324.46758 297.91975,337.73397 299.40924,349.55711 297.92776,361.24643 298.64968,349.25611 297.28764,337.63351 298.83346,324.36442 297.12238
S026,1,4,surprise,1,233.80021 232.95058,239.85577 254.82936,247.43304 276.0317,257.38567 296.1177,268.14376 316.06686,280.80939 334.47638,296.19178 350.89385,314.75717 363.54458,336.74283 366.24161,359.42611 362.8842,377.91231 348.87546,393.68203 331.80267,405.45631 311.83308,413.90848 290.25482,421.99898 268.34836,426.10475 245.5228,428.81883 222.52628,247.60104 193.35697,262.65338 187.75505,278.24832 185.27199,294.16762 186.78935,309.68441 189.65684,358.62747 183.76743,372.72946 179.46804,386.94571 175.971,401.56272 177.57625,415.27023 182.53245,334.77379 212.19296,335.46344 227.7277,335.9826 243.20915,336.43886 258.57569,316.66475 266.93226,326.65509 269.92023,336.9089 270.94235,347.02123 270.3045,356.79065 268.07989,270.13907 213.6167,281.85982 204.97129,296.39067 205.18843,307.69222 214.04474,295.46782 219.64236,282.10027 219.58029,361.78092 211.41448,372.2245 200.63193,387.19812 199.77665,399.72048 208.10066,388.27871 215.33696,374.75347 215.48741,299.90222 299.16482,312.04933 293.19779,324.47641 288.86405,337.15346 291.08056,349.5761 288.50025,361.76047 292.22183,372.77194 298.73795,361.25813 304.76595,349.67331 309.80074,337.15026 311.01639,324.21811 309.13534,312.31818 303.71201,310.87845 298.70279,324.38382 298.1315,337.65042 299.57192,349.55433 298.11976,361.46034 298.70196,349.35325 297.26601,337.62081 298.65324,324.26757 297.18053
S026,1,5,surprise,1,233.27735 231.33412,239.21604 253.52579,246.84203 275.03118,256.83543 295.39781,267.71549 315.6031,280.59566 334.30626,296.05423 351.03872,314.84197 363.87662,337.10127 366.62629,359.95661 362.9585,378.65587 349.02214,394.07615 331.45357,405.92385 311.26934,414.56604 289.58354,422.32602 267.41941,426.35396 244.3842,429.04812 221.23472,247.31832 192.35212,262.02275 185.92916,277.66004 183.16783,293.68147 184.91193,309.32371 187.76417,359.11522 181.79304,373.19797 177.34368,387.42884 173.98429,401.96949 175.87439,415.52892 181.20118,334.80311 211.38776,335.41294 226.94784,335.88686 242.46845,336.48086 257.86087,316.53819 267.03793,326.54181 270.25121,336.91151 271.12911,346.94947 270.61013,356.5849 268.20924,269.91348 213.52835,281.37396 204.55229,295.95428 204.63413,307.34583 213.47366,295.3953 219.62531,281.92459 219.60115,361.62852 210.90591,372.29875 200.12292,387.38492 199.0964,399.76051 207.74571,388.21822 215.04459,374.57443 215.32641,300.54889 299.80941,312.11307 293.35192,324.46706 289.05225,337.0942 291.15986,349.6117 288.66408,361.86412 292.53418,372.96841 299.25689,361.68348 305.60082,350.09558 310.97405,337.49818 312.47025,324.56383 310.40769,312.70977 304.84192,310.68029 299.37179,324.31152 298.49862,337.69695 299.78922,349.93669 298.48939,362.30387 299.15231,349.93099 297.99217,337.82271 299.13805,324.20979 298.02349
S026,1,6,surprise,1,232.89493 226.10265,238.32884 249.08935,245.9172 271.3716,255.96458 292.43661,266.98146 313.32149,280.10702 332.89339,295.54186 350.55326,314.71105 364.03332,337.58744 367.06544,360.80128 362.66367,379.96118 348.92076,394.41281 330.14446,406.33633 309.45575,415.60768 287.63299,422.61903 264.92522,426.4927 241.44929,429.19549 217.98776,247.4525 189.11493,261.0515 180.61506,276.60243 177.10199,292.7024 179.33442,308.48576 182.1842,360.69753 176.24786,374.62739 171.58998,388.78178 168.74812,402.94265 171.52964,415.90877 177.90484,335.1269 209.05644,335.46631 224.4974,335.76467 239.92501,336.63916 255.20046,316.35444 266.55181,326.29879 270.34394,336.86856 270.91895,346.67031 270.72478,355.92859 267.9223,270.02045 212.75781,280.76611 203.00562,295.39573 202.809,306.87723 211.64901,295.67388 219.10323,282.04186 219.11726,361.27586 209.47241,372.45886 198.75763,387.75478 197.37214,399.62033 206.88563,387.89333 214.2617,374.04643 214.78647,302.4378 300.82307,312.20414 292.90775,324.32815 288.59109,336.83566 290.45558,349.58378 288.26574,361.88006 292.7216,372.87094 300.23078,362.39452 307.58285,350.92506 313.95777,338.1395 316.11261,325.21307 313.5494,313.58564 307.44274,310.15478 300.46411,323.94072 298.50995,337.62285 299.4148,350.76048 298.6369,364.15759 299.92914,351.22092 299.87205,338.13845 300.47174,323.92059 300.05206
S026,1,7,surprise,1,233.60358 220.99513,238.50043 244.87263,246.00731 268.01373,256.56226 289.72403,267.59353 311.41781,280.24272 332.22091,295.4844 351.04842,314.81445 365.5623,338.3281 369.01878,361.94687 363.95857,381.2192 349.55846,394.96475 329.64054,406.36389 308.07474,416.39071 285.99033,423.24976 262.72761,426.89958 238.70765,429.48164 214.71517,247.59787 185.45957,260.00232 175.5732,275.04613 171.12085,290.875 172.90739,306.44185 175.68536,362.27574 169.66748,375.99223 165.27309,389.95146 163.03175,403.57151 166.73031,415.80047 173.94163,335.60218 206.38453,335.84894 221.39215,336.12423 236.35938,337.14357 251.20116,316.69276 264.61331,326.55157 268.58825,337.1102 269.12635,346.87658 268.9632,356.03277 265.92069,270.47244 211.00265,280.80752 200.69045,295.54563 200.36746,306.95864 209.42912,296.09918 217.42494,282.45088 217.46771,361.25792 207.29668,372.48454 196.39136,387.95493 194.84856,399.51229 204.92574,387.82831 212.4178,373.93532 212.9301,304.39658 301.43389,312.13466 291.48506,324.23052 286.31992,337.12877 288.03062,350.25117 286.06142,362.42615 291.58283,372.26091 300.59385,362.96736 309.7389,351.88765 317.59655,338.68129 320.10612,325.39802 317.34054,313.90703 310.26289,310.1053 300.9679,323.60234 296.81329,337.81384 297.28678,351.89126 297.06415,365.49518 300.31329,352.4174 302.7778,338.47512 303.70959,323.80776 302.88374
S026,1,8,surprise,1,234.49763 216.85048,239.02233 241.46851,246.50812 265.31185,257.69831 287.49376,268.75094 309.8605,280.7999 331.75694,295.87984 351.57098,315.29679 367.0141,339.34115 370.80585,363.2971 365.20388,382.49631 349.89812,395.75633 329.07308,406.46282 306.63574,417.08597 284.25727,424.01459 260.52575,427.40852 236.01612,429.79067 211.50023,247.5553 182.17905,258.97385 171.45515,273.45099 166.15981,288.94148 167.19226,304.21318 169.85428,363.37803 163.58419,376.90442 159.5507,390.67037 157.77903,403.82457 162.17735,415.44782 169.9365,335.98318 203.71771,336.26087 218.27153,336.61112 232.74234,337.72189 247.12663,317.23453 262.15772,327.03206 266.09815,337.50616 266.69034,347.33125 266.4121,356.51618 263.22418,270.88119 208.9441,280.99929 198.25187,295.85467 197.85717,307.18 207.1609,296.43997 215.30485,282.82774 215.397,361.34783 204.80132,372.40362 193.61152,388.0028 191.99,399.43228 202.36901,387.88205 209.99817,374.00724 210.43049,306.1062 301.43474,312.14504 289.6514,324.29281 283.46144,337.71185 285.05829,351.18889 283.19513,363.22772 289.71661,371.77621 300.17376,363.57592 311.05461,352.92394 320.2904,339.29393 322.98853,325.57086 320.2134,314.12326 312.22684,310.41171 300.8042,323.49826 294.45329,338.22513 294.53837,353.06373 294.7276,366.52435 300.00541,353.51075 305.03554,338.9372 306.61171,323.96716 305.06327
S026,1,9,surprise,1,234.99318 213.67519,239.24372 238.81767,246.68841 263.16128,258.32095 285.6807,269.35796 308.53629,280.92847 331.2226,295.87581 351.74563,315.32813 367.87574,339.74027 371.93505,363.94936 366.01023,383.10216 350.04052,396.10514 328.62624,406.33625 305.57704,417.40145 282.98612,424.46891 258.93343,427.72226 234.07574,429.99391 209.1771,247.39243 179.50896,258.17695 168.30892,272.25928 162.45794,287.50441 162.92835,302.55784 165.53102,364.08557 159.14789,377.49966 155.41133,391.14315 153.97331,403.9837 158.85639,415.1968 166.97912,336.16348 201.59329,336.45815 215.83222,336.85195 229.95497,337.99053 244.02254,317.4622 260.09265,327.2203 263.98931,337.62743 264.65703,347.51896 264.28778,356.76097 261.02897,271.03509 207.07621,281.06177 196.15939,296.01334 195.75107,307.26438 205.25841,296.5444 213.41988,282.95762 213.5255,361.37586 202.7866,372.29856 191.39047,387.99477 189.75534,399.35664 200.32869,387.896 208.04269,374.03498 208.38007,307.00281 301.10041,311.91934 288.05919,324.1366 281.12719,337.95589 282.67551,351.69428 280.88912,363.6327 288.13542,371.23452 299.63493,363.77117 311.72669,353.40811 321.9066,339.46243 324.68514,325.4072 321.91273,313.97744 313.26572,310.42937 300.35297,323.21798 292.46538,338.31748 292.30913,353.67416 292.78988,366.97275 299.54989,354.03041 306.38767,339.03984 308.45465,323.87249 306.30619
S026,1,10,surprise,1,235.51148 210.84679,239.57799 236.29417,246.95142 260.93065,258.91919 283.62335,269.87485 306.78731,280.9389 330.00909,295.73757 350.99136,315.1152 367.62586,339.71625 371.90429,364.08165 365.88366,383.12687 349.33199,396.12907 327.66601,405.96726 304.2034,417.33164 281.4767,424.70667 257.26644,427.90916 232.20141,430.1245 207.03826,247.29057 176.75909,257.75501 165.57096,271.51654 159.40742,286.52792 159.3174,301.35574 161.89409,364.47216 155.51049,377.82222 152.09779,391.37379 150.87339,404.00428 156.02635,414.95955 164.27901,336.27005 199.28977,336.60797 213.27481,337.04979 227.10978,338.13326 240.92297,317.61296 257.43637,327.33967 261.19734,337.64608 262.00809,347.64061 261.5126,357.01022 258.28688,271.16391 204.57861,281.26754 193.63687,296.29138 193.29679,307.44168 202.99934,296.58071 210.90111,283.05015 210.98776,361.47517 200.44581,372.19842 188.87708,387.93817 187.32747,399.32075 197.9186,387.96358 205.67048,374.15634 205.85356,307.26452 299.63609,311.57388 285.79328,323.90595 278.23864,338.093 279.81525,352.01496 278.05962,363.84287 285.84328,370.61962 298.11047,363.62287 311.04687,353.47398 321.83526,339.28732 324.53081,324.94786 321.83561,313.50584 312.69989,310.39708 298.7774,322.90539 289.78308,338.26953 289.51726,353.89915 290.17627,366.84124 298.12915,354.06341 306.30602,338.89919 308.88283,323.6841 306.04872
S026,1,11,surprise,1,236.74716 208.14752,240.67845 233.78704,247.97296 258.60697,260.25897 281.37421,271.10186 304.7507,281.60942 328.39225,296.24267 349.71331,315.4785 366.77073,340.17447 371.23807,364.63432 365.21656,383.50206 348.07101,396.60909 326.3147,406.03548 302.51575,417.62218 279.69089,425.39413 255.40922,428.5646 230.20986,430.72425 204.83923,247.83218 173.93753,258.09433 163.01791,271.52954 156.63392,286.28162 155.92106,300.85012 158.47153,365.23323 152.10115,378.52419 149.04638,391.9791 147.98076,404.42874 153.29927,415.18116 161.55407,336.9136 196.8077,337.32478 210.53674,337.83351 224.07844,338.82509 237.63496,318.36939 254.32274,328.06183 257.87621,338.23276 258.86831,348.35039 258.20899,357.88536 255.06881,271.91565 201.70057,282.17369 190.83699,297.2509 190.60168,308.27637 200.49463,297.19393 207.97059,283.75189 208.03128,362.16754 197.82352,372.62056 186.08416,388.36517 184.66752,399.81655 195.16708,388.59517 202.93927,374.87932 202.9351,307.89088 297.51211,311.79581 283.04216,324.26171 274.86806,338.82184 276.50326,352.88994 274.74689,364.58795 283.0005,370.53326 295.94153,363.91756 309.602,353.97879 320.87733,339.58312 323.40619,324.96847 320.84794,313.49995 311.28742,311.00723 296.53283,323.20431 286.55485,338.78739 286.2265,354.57302 287.00676,367.01821 296.08805,354.48259 305.48201,339.2702 308.63458,324.09344 305.02431
S026,1,12,surprise,1,237.56776 205.96118,241.55317 231.66176,248.89557 256.52976,261.40012 279.28569,272.26568 302.7182,282.59373 326.49441,297.24005 347.8946,316.46618 365.06922,341.21464 369.54036,365.71739 363.49678,384.46068 345.9954,397.65129 324.21488,406.84467 300.23835,418.44187 277.3082,426.39262 252.97052,429.49882 227.69109,431.56934 202.20116,248.23867 171.45851,258.48423 160.76421,271.78987 154.29253,286.4465 153.23,300.92399 155.73518,365.78152 149.18309,379.07428 146.25975,392.51419 145.18743,404.94975 150.48873,415.6989 158.65288,337.57326 194.2134,338.07377 207.86275,338.66162 221.30591,339.62975 234.78065,319.23554 251.46774,328.94413 254.86777,339.06208 255.9367,349.26757 255.15304,358.91205 252.04889,272.53383 198.99886,282.9024 188.18006,298.02611 187.97064,309.03678 197.93559,297.80103 205.1714,284.38561 205.25376,362.94715 195.03526,373.23093 183.16724,388.98693 181.79097,400.55503 192.1744,389.40739 199.99361,375.72165 199.9258,308.64329 295.08549,312.47251 280.41305,325.01415 271.92052,339.77746 273.56311,353.91318 271.74273,365.59476 280.14253,371.23025 293.32884,364.74671 307.27353,354.90389 318.73437,340.41113 321.18442,325.6422 318.75818,314.09844 309.06513,311.93512 294.03738,323.97856 283.65854,339.66275 283.28903,355.48069 284.04268,367.67956 293.55544,355.29589 303.45083,340.11649 306.94272,324.96352 302.97453
